intervalo,estimativa,resposavel,subtarefas,atrasado
0,0,138,0,0
0,0,138,0,0
41,0,125,0,1
7,0,10,0,1
0,0,138,0,1
0,0,138,0,0
0,0,138,0,0
6,0,116,0,1
6,0,15,0,0
6,0,116,0,0
3,0,127,0,1
3,0,128,0,1
17,24,127,16,1
6,0,15,0,0
5,0,116,0,1
5,0,0,0,1
0,0,138,0,0
1,0,10,0,1
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
2,0,138,0,0
32,0,0,0,1
11,16,10,0,0
11,8,128,0,1
11,5,128,0,1
11,16,10,0,1
13,0,136,0,1
13,8,134,0,1
13,5,15,0,1
13,2,0,0,0
13,5,116,0,1
24,0,0,0,1
24,16,0,0,1
13,5,134,0,1
13,3,116,0,1
24,5,15,0,1
24,8,116,0,1
24,5,116,0,1
24,8,15,0,1
5,0,4,0,1
0,0,138,0,0
0,0,138,0,0
12,0,116,0,1
12,3,134,0,0
12,3,134,0,0
12,5,116,0,0
12,2,134,0,0
12,2,134,0,0
12,5,15,0,0
12,2,116,0,0
12,5,134,0,0
12,5,116,0,0
12,16,116,0,1
11,0,134,0,0
11,0,136,0,0
11,0,116,0,0
7,0,138,0,0
8,0,128,0,0
8,0,127,3,0
8,0,128,0,0
8,0,128,0,0
0,0,138,0,0
0,0,138,0,0
10,0,15,0,1
7,0,128,0,0
10,0,134,0,0
7,0,127,0,0
7,0,128,0,0
10,0,15,0,0
7,0,128,0,0
0,0,138,0,0
4,0,127,0,0
4,0,127,0,0
4,0,128,0,0
4,0,128,0,0
7,0,134,0,0
0,0,138,0,0
0,0,138,0,0
2,0,137,0,1
3,4,137,0,1
6,8,137,0,1
3,0,119,0,0
8,0,119,0,0
10,0,119,0,0
5,0,15,0,1
2,0,128,0,0
2,0,128,0,0
2,0,128,0,0
0,0,138,0,0
1,0,128,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,0
0,0,138,0,0
8,5,15,0,1
29,0,17,0,0
0,16,0,0,1
0,8,0,0,1
15,24,127,17,1
15,5,0,0,0
21,0,0,0,1
0,0,138,0,1
2,0,138,0,1
11,5,128,0,1
11,5,128,0,1
11,8,128,0,1
11,8,127,0,1
11,3,128,0,1
10,0,127,0,0
9,0,128,0,0
9,0,119,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,1
0,0,138,0,0
18,16,0,0,1
11,2,136,0,1
11,8,134,0,0
11,3,0,0,1
11,8,134,0,1
25,16,0,0,1
11,16,116,0,1
11,8,116,0,1
11,5,116,0,1
11,0,136,0,1
0,0,138,0,1
0,0,138,0,1
17,0,15,0,0
10,0,10,0,0
2,0,10,1,1
8,0,116,0,1
0,0,138,0,0
0,0,138,0,0
2,0,140,0,1
4,0,116,0,1
11,5,136,0,1
-3,2,128,0,1
0,0,0,0,1
0,16,0,0,1
11,5,118,0,1
11,16,10,0,1
4,8,118,0,1
11,8,10,0,1
11,5,118,0,1
11,8,118,0,1
11,3,127,0,1
11,16,128,0,1
0,0,138,0,0
3,0,116,0,1
10,0,128,0,1
10,0,10,0,0
10,0,10,0,0
13,0,138,0,0
0,0,138,0,0
7,0,125,0,1
9,2,136,0,1
0,0,138,0,1
8,0,15,0,0
0,0,138,0,0
0,0,138,0,0
0,0,134,0,1
0,0,138,0,0
0,0,138,0,0
11,3,116,0,0
11,3,116,0,0
11,3,116,0,0
60,2,10,0,1
11,3,134,0,0
4,0,10,0,0
11,3,134,0,0
4,0,140,0,1
11,0,138,0,0
9,0,140,0,0
1,0,125,0,0
11,5,116,0,0
11,3,116,0,0
10,8,134,0,1
24,0,0,0,0
24,0,0,0,1
24,0,0,0,1
9,0,125,0,0
2,0,118,2,1
2,0,4,0,1
0,0,138,0,0
15,16,0,0,1
1,0,127,0,1
1,0,127,0,1
1,0,127,0,1
1,0,118,5,1
0,0,138,0,0
0,0,127,0,1
21,0,138,0,1
0,0,138,0,0
11,5,15,0,0
11,0,145,0,1
11,5,15,0,0
25,2,136,0,0
11,3,144,0,1
25,5,144,0,0
25,5,0,3,1
11,2,144,0,0
11,2,136,0,0
0,0,0,0,1
11,5,128,0,1
11,8,127,3,1
11,5,128,0,1
11,8,128,0,1
11,3,128,0,1
11,8,128,0,1
11,3,128,0,1
11,5,118,2,1
11,3,118,0,1
11,5,118,0,1
25,16,10,0,1
0,0,138,0,0
0,0,138,0,0
10,0,10,0,0
10,0,128,0,0
10,0,128,0,0
10,0,127,0,0
20,0,140,0,0
13,0,138,0,1
3,0,134,0,0
2,0,116,0,1
0,0,138,0,0
0,0,138,0,0
8,0,128,0,0
7,0,128,0,0
0,0,138,0,0
2,0,138,0,0
4,0,128,0,0
11,5,116,0,0
11,8,116,0,1
11,0,136,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
10,0,140,0,1
10,0,140,0,0
24,0,140,0,0
3,9,164,0,1
4,9,184,0,1
1,12,164,0,1
10,0,164,0,0
16,16,164,0,0
0,0,138,0,1
0,0,139,0,0
18,0,138,0,1
1,0,140,0,0
13,0,140,0,0
11,0,140,0,0
20,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
10,0,9,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
8,0,140,0,1
0,5,128,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,0,0,0
0,0,138,0,1
1,0,118,5,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,0
0,0,138,0,0
1,0,125,0,1
4,0,128,0,0
0,0,138,0,0
24,0,138,0,1
20,0,138,0,1
17,2,144,0,0
23,0,140,0,0
27,0,140,0,0
31,0,140,0,0
38,0,140,0,0
29,0,138,0,0
50,0,138,0,1
10,8,116,0,1
10,5,134,0,1
3,0,136,0,1
0,0,138,0,0
0,0,138,0,0
2,0,128,0,0
9,5,134,0,1
9,0,116,0,1
9,5,134,0,1
9,16,116,0,1
23,8,116,0,0
9,3,134,0,1
0,2,9,0,1
22,16,0,0,1
0,0,138,0,0
0,0,138,0,0
11,2,136,0,0
25,0,0,0,0
11,2,144,0,0
11,2,15,0,0
11,2,144,0,0
25,8,15,0,0
11,0,136,0,0
11,0,136,0,0
0,0,0,0,1
25,16,0,0,1
25,8,0,0,1
44,2,140,0,1
11,5,128,0,1
11,8,128,0,1
11,8,128,0,1
11,16,128,0,1
0,0,138,0,1
0,0,138,0,1
10,0,145,0,1
10,0,15,0,0
31,3,138,0,0
10,0,10,0,0
10,0,10,0,0
9,16,118,7,1
9,5,118,0,1
9,0,10,0,0
8,0,136,0,0
8,0,144,0,0
8,0,15,0,0
8,0,144,0,0
8,0,136,1,0
8,0,136,0,0
8,0,144,0,0
7,0,144,0,0
7,0,144,0,0
7,0,136,0,0
91,5,136,0,0
53,3,116,0,0
4,0,15,0,1
25,16,116,0,1
11,3,116,0,0
25,3,116,0,0
11,3,134,0,0
11,2,116,0,0
11,5,116,0,0
4,0,10,0,0
11,2,116,0,0
11,0,136,0,1
10,0,134,0,0
10,0,116,0,0
7,0,150,0,1
7,0,0,0,1
7,0,0,0,1
7,0,0,0,1
2,0,15,0,0
2,0,144,0,0
2,0,10,0,0
9,0,134,0,0
0,0,138,0,0
0,0,138,0,0
29,0,0,0,0
1,0,144,0,1
15,0,136,0,0
85,0,136,0,0
8,0,134,0,0
15,5,127,4,1
0,0,138,0,0
0,0,138,0,0
1,0,140,0,1
0,0,136,0,1
7,2,134,0,0
0,0,144,0,1
14,2,136,0,0
0,0,138,0,1
11,2,144,0,0
11,8,144,0,0
11,2,136,0,0
11,2,144,0,0
11,0,15,0,0
11,8,15,7,0
11,8,21,0,0
-3,0,128,4,1
11,3,15,0,0
11,5,15,3,0
25,8,0,0,1
25,0,0,0,0
11,5,128,0,1
11,8,128,0,1
25,8,10,0,0
11,8,118,7,1
11,16,10,3,1
11,0,136,0,0
10,2,136,0,0
10,0,15,0,0
10,0,144,0,0
17,0,116,0,0
10,0,144,0,0
0,0,138,0,0
0,0,138,0,0
1,0,134,0,1
50,8,136,0,1
1,0,134,0,1
15,3,134,0,0
15,0,122,0,0
8,0,118,5,1
0,0,138,0,0
0,0,138,0,0
7,0,15,0,0
7,16,15,5,0
14,2,116,0,0
14,8,134,0,1
7,8,118,0,1
0,0,138,0,1
35,0,140,0,0
25,0,140,0,0
30,0,140,0,1
4,0,15,0,0
4,0,15,0,0
4,0,15,0,0
4,0,15,0,0
4,0,144,0,0
11,0,136,0,1
11,3,134,0,1
11,2,116,0,1
25,16,116,0,0
7,3,138,0,1
25,2,116,0,0
25,5,116,0,0
1,1,138,0,0
1,5,140,0,1
3,2,138,0,0
3,1,140,0,0
16,5,138,0,1
4,5,140,0,1
1,2,0,0,0
7,10,138,0,0
2,2,0,0,0
0,0,138,0,0
0,0,138,0,0
6,0,145,0,1
45,0,0,0,0
10,0,116,0,0
10,0,116,0,0
10,0,134,0,0
10,0,134,0,0
10,0,134,0,0
10,0,134,0,0
10,0,116,0,0
3,0,144,0,0
10,0,134,0,0
10,0,116,0,0
3,0,136,0,0
3,0,118,2,1
0,0,138,0,0
0,0,138,0,0
2,0,144,0,0
16,3,136,0,0
16,5,144,5,0
16,8,144,12,0
16,5,10,0,1
5,10,140,0,0
0,0,138,0,1
0,0,138,0,1
4,0,138,0,0
1,0,15,0,1
1,0,15,0,0
1,0,144,0,0
1,0,144,0,0
1,0,15,0,0
1,0,136,0,0
1,0,136,0,0
1,0,136,0,0
1,0,15,0,0
1,0,136,0,0
1,0,136,0,0
1,0,21,0,0
1,0,144,0,0
0,0,138,0,0
5,1,138,0,0
0,0,15,0,0
0,0,15,0,0
0,0,136,0,0
0,0,15,0,0
14,0,144,0,0
70,0,136,0,0
25,0,0,0,0
25,16,0,0,1
11,5,144,0,0
11,3,144,0,0
11,3,144,0,0
11,8,15,0,0
0,0,0,0,1
0,16,0,0,1
0,8,0,0,1
11,8,118,0,1
11,8,118,3,1
11,8,118,2,1
11,5,127,0,1
11,16,10,0,0
11,16,128,0,1
0,0,108,0,0
0,0,150,0,0
0,0,150,0,1
0,0,108,0,0
0,0,138,0,1
0,0,138,0,0
3,0,134,0,0
3,0,116,0,0
3,0,134,0,0
3,0,137,0,1
3,0,140,0,0
13,0,141,0,1
28,8,108,4,1
0,0,138,0,0
12,0,145,0,1
12,0,150,0,0
12,0,108,0,1
9,0,136,5,0
9,0,136,0,0
23,0,15,1,1
9,0,136,0,0
0,0,138,0,0
8,0,136,0,0
8,0,136,0,1
8,0,136,0,0
0,0,138,0,1
0,0,138,0,1
7,0,10,0,0
5,0,83,0,1
10,0,141,0,0
10,0,108,0,1
0,0,138,0,0
4,0,21,0,0
4,0,21,0,0
4,0,128,0,0
4,0,127,0,1
4,0,128,0,0
11,0,0,0,1
25,8,134,0,1
11,0,138,0,1
9,0,140,0,0
4,0,118,3,1
7,0,150,0,0
0,0,138,0,1
0,0,138,0,1
10,0,136,0,1
3,0,144,0,0
3,0,118,0,1
3,0,10,0,0
0,0,138,0,0
0,0,138,0,0
9,0,134,0,0
9,0,116,0,0
9,0,134,0,0
9,0,134,0,0
9,0,116,0,0
5,0,150,0,0
5,0,108,0,1
1,0,10,0,1
1,0,128,0,1
1,0,10,0,1
1,0,128,0,1
1,0,128,0,1
1,0,136,0,0
1,0,128,0,1
1,0,136,0,1
1,0,136,0,0
1,0,0,0,0
0,0,136,0,1
0,0,136,0,1
14,2,144,0,0
0,0,144,0,1
14,0,136,0,0
1,0,140,0,0
0,0,138,0,1
0,0,138,0,1
25,0,0,0,1
11,5,21,0,0
11,0,15,0,0
25,16,136,0,1
11,2,144,0,0
11,2,144,0,0
11,5,136,0,1
11,3,136,0,1
11,5,144,0,1
4,0,134,0,0
4,0,134,0,0
4,0,134,0,0
11,3,127,0,1
11,5,128,0,1
0,0,0,0,1
0,0,150,0,0
11,8,128,0,1
11,3,128,0,1
11,16,118,11,1
3,0,134,0,1
3,0,134,0,1
3,0,116,0,0
3,0,116,0,0
10,3,136,0,0
24,5,15,5,0
10,2,136,0,0
10,2,15,0,0
10,0,136,0,0
10,0,136,0,0
10,0,136,0,0
10,2,144,0,0
10,0,128,0,0
10,0,127,0,0
10,0,15,0,0
10,0,128,0,0
10,0,127,0,0
10,0,127,0,0
10,0,136,0,0
10,0,136,0,0
10,0,128,0,0
14,0,108,0,1
10,0,128,0,0
14,0,0,0,1
14,16,141,0,1
0,0,138,0,1
9,0,136,0,0
9,0,136,0,0
9,0,136,0,0
9,0,15,0,0
9,0,10,0,0
2,0,116,0,0
9,0,128,0,0
0,0,123,0,1
8,0,15,0,0
19,0,108,0,0
8,0,136,0,0
8,0,144,0,0
8,0,144,0,0
8,0,127,0,0
8,0,128,0,0
8,0,128,0,0
8,0,127,0,0
8,0,144,0,0
1,0,116,0,0
1,0,134,0,0
1,0,134,0,0
0,0,138,0,1
0,0,138,0,1
0,0,134,0,0
7,0,15,0,0
7,0,15,0,0
7,0,15,0,0
7,0,21,0,0
7,0,144,0,0
7,0,144,0,0
0,0,138,0,0
11,0,0,0,0
11,0,0,0,1
11,16,0,0,0
11,0,136,0,1
28,0,138,0,0
14,0,138,0,1
4,0,15,0,0
11,2,116,0,0
11,2,116,0,0
11,2,116,0,0
4,0,128,0,0
11,0,134,0,0
11,0,134,0,0
11,0,116,0,0
3,0,15,0,1
10,0,134,0,0
3,0,118,5,1
20,0,140,0,0
24,0,140,0,0
36,0,138,0,0
29,0,140,0,0
43,0,140,0,0
7,0,108,0,1
7,0,108,0,1
0,0,138,0,1
0,8,107,0,1
2,0,144,0,0
9,0,21,0,0
9,8,134,0,1
9,16,116,0,1
9,5,116,0,1
9,8,134,0,1
1,0,136,0,1
1,0,144,1,1
8,0,134,0,0
8,0,134,0,0
1,0,136,0,1
15,0,144,0,0
0,0,138,0,0
0,0,138,0,1
0,0,136,0,1
14,5,144,2,0
0,0,15,1,1
7,0,116,0,0
0,0,138,0,1
0,0,138,0,0
0,0,138,0,0
25,16,0,0,1
25,0,136,7,1
11,3,144,0,0
11,3,15,0,0
11,3,136,0,0
11,3,144,0,0
11,8,136,0,0
11,3,144,0,0
11,3,0,0,0
0,16,0,0,1
0,8,0,0,1
0,0,0,0,1
4,0,134,0,0
-20,0,136,0,1
11,3,118,0,1
11,5,118,4,1
11,5,118,0,1
11,8,128,0,1
0,0,140,0,0
10,0,136,0,0
0,0,138,0,1
9,0,15,0,0
9,0,144,0,0
2,0,116,0,1
9,0,144,2,0
13,16,150,0,0
13,8,150,0,0
0,16,141,0,1
0,8,141,0,1
0,8,108,0,1
0,8,119,0,1
0,8,108,1,1
0,0,141,0,1
13,16,150,0,0
0,0,0,0,1
13,16,119,0,0
2,5,108,0,1
2,0,116,0,0
9,0,10,0,0
2,0,134,0,1
9,0,15,0,0
9,0,15,0,0
9,0,144,0,0
0,0,138,0,0
0,0,138,0,0
8,0,15,0,0
12,5,108,1,1
12,2,108,0,0
12,2,108,0,0
13,0,108,0,0
12,0,108,0,0
1,0,134,0,1
36,0,0,0,1
12,0,108,0,1
0,0,138,0,1
0,0,138,0,1
0,0,116,0,0
0,0,153,0,0
11,2,119,0,0
11,5,119,0,0
11,1,119,0,0
10,2,119,0,0
0,0,138,0,1
11,16,0,0,1
11,0,136,0,1
11,2,134,0,0
11,2,134,0,0
11,3,134,0,0
11,3,116,0,0
11,5,116,0,0
11,5,116,0,0
4,16,137,0,0
4,0,144,0,0
8,0,141,0,1
8,0,150,0,0
4,0,15,0,0
8,0,0,0,1
18,2,15,0,0
18,3,15,0,0
4,0,15,0,1
18,2,15,0,0
18,3,15,0,0
0,0,138,0,0
3,0,15,0,0
3,0,128,0,1
7,0,108,0,0
0,0,138,0,0
6,0,138,0,0
20,0,138,0,1
2,0,15,0,1
15,0,140,0,1
9,0,134,0,0
9,0,134,0,0
9,0,134,0,0
7,0,150,0,1
2,0,118,0,1
2,0,128,0,1
43,0,21,0,1
8,0,134,0,0
6,0,108,0,1
0,0,128,0,1
0,0,128,0,1
0,0,144,0,1
14,3,144,1,0
14,0,144,0,0
14,3,144,0,0
0,0,144,0,1
0,0,154,0,1
0,0,136,0,1
13,0,138,0,0
0,0,138,0,0
14,0,154,0,0
0,0,0,0,1
7,0,134,0,0
4,0,116,0,0
4,0,134,0,0
0,0,0,0,1
0,0,0,0,1
11,0,145,0,1
11,0,15,0,0
11,0,144,0,0
11,2,154,0,0
11,2,15,0,0
11,3,15,0,0
11,3,136,0,0
11,5,154,0,0
11,3,144,0,1
11,3,144,0,1
11,5,154,0,0
11,5,136,0,0
11,16,128,0,1
11,16,118,9,1
4,0,134,0,0
1,4,153,0,0
0,0,138,0,0
0,0,138,0,0
1,0,150,0,1
1,0,150,0,1
10,0,15,0,0
0,0,138,0,1
0,0,138,0,1
15,0,138,0,0
14,4,138,0,0
14,4,138,0,0
14,2,138,0,1
14,0,0,0,1
9,3,127,0,1
14,0,0,0,1
9,5,127,0,1
9,16,127,0,1
0,0,0,0,1
9,5,127,0,1
8,0,154,0,0
8,0,136,0,0
8,0,0,0,0
8,0,154,0,0
8,0,118,4,1
13,0,150,0,0
13,0,108,0,0
13,0,150,0,0
0,0,138,0,1
0,0,138,0,1
12,0,108,0,1
7,0,15,0,1
12,0,108,0,0
7,0,118,0,1
12,0,150,0,0
12,0,150,0,0
7,0,144,0,0
7,0,0,0,0
7,0,144,0,0
0,0,134,0,1
0,0,138,0,0
4,0,118,0,0
4,0,118,0,0
9,0,108,0,0
4,0,128,6,1
4,0,15,0,0
28,0,140,0,0
4,0,118,0,1
0,0,138,0,1
3,0,15,0,0
3,0,136,0,0
3,0,15,0,0
3,8,118,0,1
3,0,118,3,1
2,0,136,0,1
0,0,138,0,0
0,0,144,0,1
0,0,144,0,1
0,3,144,0,1
0,0,0,0,0
0,0,0,0,1
0,2,128,0,1
0,0,136,0,1
0,0,138,0,0
11,0,145,0,1
11,2,144,0,0
25,5,15,0,1
11,5,144,0,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,8,0,0,1
0,0,0,0,1
4,0,134,0,1
11,3,0,1,1
11,0,15,0,0
11,0,136,0,0
4,0,134,0,1
10,0,136,0,0
10,0,136,0,0
10,0,15,0,0
10,0,144,0,0
10,0,140,0,0
3,0,138,0,0
15,0,138,0,0
17,0,140,0,0
10,0,154,0,0
3,0,134,0,1
3,0,134,0,1
1,0,108,0,1
1,0,141,0,1
3,0,134,0,1
1,0,140,0,0
0,0,108,0,1
9,0,118,0,0
6,0,138,0,1
22,0,138,0,0
8,0,138,0,1
20,0,138,0,1
30,0,138,0,1
0,0,150,0,1
0,0,119,0,1
0,0,150,0,1
0,0,108,0,1
0,0,138,0,0
8,0,136,0,0
1,0,134,0,0
13,0,119,0,0
0,0,0,0,1
13,0,0,0,1
13,0,0,0,1
13,0,108,0,0
13,0,108,0,0
13,0,141,0,0
1,0,153,0,1
0,0,138,0,1
12,0,150,0,0
12,0,150,0,0
12,0,141,0,0
4,0,128,0,0
4,0,144,0,1
4,0,144,0,1
9,0,119,0,0
9,0,150,0,0
4,0,144,0,1
11,0,0,0,0
11,16,0,0,0
11,16,134,0,1
16,0,138,0,0
3,0,144,0,1
3,0,144,0,1
3,0,128,0,1
13,4,138,0,0
1,0,141,0,1
17,0,0,0,0
10,0,134,0,1
1,0,150,0,0
3,0,128,0,0
0,0,138,0,1
0,0,138,0,1
7,0,119,0,0
7,0,150,0,0
13,3,138,0,1
7,0,150,0,0
7,0,150,0,0
7,0,150,0,0
2,0,118,0,1
9,0,116,0,1
9,0,134,0,1
0,0,138,0,1
0,0,138,0,1
1,0,144,3,1
8,0,128,0,1
0,0,138,0,0
0,0,138,0,0
5,0,108,0,0
5,0,108,0,0
5,0,141,0,0
11,3,127,0,0
11,0,0,0,0
11,0,0,0,1
11,2,127,0,0
11,3,15,0,1
11,5,144,0,0
11,16,144,0,1
2,0,108,0,0
11,5,118,0,0
11,8,128,0,0
11,3,127,0,1
11,8,127,0,0
11,3,21,0,0
2,0,108,0,1
2,0,108,0,1
0,0,138,0,1
0,0,138,0,1
8,0,138,0,0
7,6,138,0,1
7,2,138,0,0
10,5,116,0,1
10,8,134,0,1
10,2,134,0,1
10,8,116,0,1
10,2,134,0,1
17,8,116,0,1
9,0,128,0,0
0,0,138,0,1
0,0,138,0,1
4,0,140,0,0
8,0,118,0,0
8,0,144,0,1
8,0,144,3,1
0,0,0,0,1
2,0,4,0,1
0,0,138,0,0
0,0,138,0,0
4,0,118,0,0
4,0,118,0,0
0,0,0,0,1
11,8,134,0,1
11,5,134,0,1
11,16,134,0,1
11,8,134,0,1
11,8,134,0,1
11,16,150,0,1
0,0,138,0,0
0,0,138,0,0
2,0,144,0,1
2,0,118,0,0
2,0,128,0,1
2,0,144,0,1
2,0,15,2,1
2,0,144,3,1
1,0,128,0,0
1,0,118,0,0
1,0,128,0,0
1,0,128,0,0
7,16,150,0,1
0,0,118,0,1
0,0,0,0,1
0,16,0,0,1
11,2,15,0,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
11,3,21,0,0
11,2,128,0,0
11,8,128,0,0
11,3,127,0,0
11,3,118,0,1
11,8,128,0,0
0,0,0,0,0
10,0,15,0,0
3,3,150,0,1
3,2,150,0,1
10,16,128,0,1
3,0,134,0,1
3,0,134,0,1
0,0,138,0,1
0,0,138,0,1
13,2,138,0,0
13,1,138,0,0
9,0,128,0,0
9,0,118,0,1
9,0,15,0,0
7,0,140,0,0
16,0,138,0,0
28,0,138,0,1
9,0,140,0,0
2,2,150,0,1
0,0,138,0,1
8,0,144,0,1
18,0,140,0,0
25,0,138,0,0
20,0,140,0,0
29,0,138,0,1
32,0,140,0,0
28,0,140,0,0
5,0,138,0,0
33,0,138,0,0
35,0,138,0,0
26,0,140,0,0
1,0,116,0,1
0,0,128,0,1
0,0,0,0,1
14,2,150,0,1
14,8,0,0,1
14,2,150,0,1
14,5,150,0,1
4,0,144,0,1
4,0,144,0,1
4,0,144,0,1
4,0,144,0,1
0,0,0,0,1
0,16,0,0,1
11,3,116,0,0
0,0,138,0,0
0,0,138,0,0
10,5,141,0,1
10,0,116,0,0
3,0,127,0,0
10,0,134,0,0
0,0,138,0,0
9,0,134,0,0
9,0,116,0,0
9,0,134,0,0
9,0,134,0,0
0,0,138,0,1
0,0,138,0,1
7,0,116,0,0
7,0,116,0,0
0,2,144,0,1
0,3,15,2,1
4,0,116,0,0
4,0,116,0,0
11,16,0,0,1
11,0,0,0,1
4,0,134,0,0
11,2,144,0,0
4,0,134,0,0
11,2,144,0,0
0,0,0,0,1
0,16,0,0,1
0,0,0,0,1
0,0,0,0,1
4,0,134,0,0
18,0,0,0,0
4,0,134,0,0
11,3,118,0,1
11,8,128,0,0
11,8,128,0,0
11,8,118,8,0
11,3,127,0,0
11,5,127,2,1
11,5,127,0,1
11,5,128,0,1
11,8,127,0,1
18,0,153,0,1
1,0,138,0,1
1,0,138,0,1
4,5,150,0,1
0,0,138,0,0
10,0,144,0,0
10,0,144,0,0
3,0,134,0,0
10,0,144,0,0
10,0,144,0,0
3,0,134,0,0
10,0,144,0,0
0,0,140,0,0
1,0,140,0,0
0,0,138,0,1
2,2,150,0,1
2,2,150,0,1
2,5,150,0,1
0,0,138,0,1
0,0,138,0,1
4,0,138,0,1
1,0,134,0,1
1,0,134,0,1
1,0,116,0,1
1,0,116,0,0
8,0,144,2,1
8,0,144,5,1
0,8,150,0,1
7,0,118,0,0
0,0,116,0,0
7,0,15,0,0
0,0,138,0,0
0,0,138,0,0
11,0,0,0,0
11,0,0,0,1
0,0,0,0,1
11,0,141,0,1
0,0,0,0,1
14,3,138,0,0
30,2,140,0,1
8,1,138,0,0
4,0,118,0,0
11,16,0,0,0
11,8,116,3,1
11,3,134,0,1
11,0,134,0,0
10,0,134,0,0
10,0,134,0,0
10,0,116,0,0
10,0,134,0,1
10,0,0,0,1
10,0,0,0,1
10,0,0,0,1
10,0,134,0,0
10,0,116,0,0
2,0,144,0,1
23,8,134,0,0
9,0,134,0,0
1,0,128,0,1
8,0,0,0,0
1,0,118,0,1
1,0,144,0,1
1,0,144,0,1
1,0,144,0,1
0,0,138,0,1
0,0,138,0,1
1,0,138,0,1
7,0,134,0,0
0,0,138,0,0
0,0,138,0,0
11,5,144,4,0
11,5,144,5,0
11,8,15,0,1
11,5,15,0,0
0,16,0,0,1
0,8,0,0,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,0,0,0,1
11,8,118,12,1
25,5,118,0,1
25,16,128,0,1
11,3,118,3,0
11,5,128,0,1
10,0,144,0,0
3,16,126,0,1
10,0,15,0,0
0,0,0,0,1
0,0,0,0,1
10,0,15,0,0
10,0,15,0,0
10,0,144,0,0
0,0,125,0,1
0,0,125,0,1
0,0,125,0,1
0,0,125,0,1
0,0,125,0,0
0,0,138,0,1
0,0,138,0,1
23,0,118,0,1
9,0,127,0,1
2,0,134,0,1
1,0,134,0,1
8,0,144,2,0
8,0,118,0,0
1,0,134,0,1
7,0,128,0,0
7,0,118,0,0
0,0,118,0,1
4,0,144,15,1
4,0,144,0,0
4,0,144,0,0
0,0,0,0,1
21,0,138,0,0
9,0,138,0,0
23,0,138,0,0
14,0,140,0,0
4,0,118,0,1
0,0,138,0,0
0,0,138,0,0
3,0,144,0,0
27,0,140,0,0
15,0,140,0,0
17,0,140,0,0
56,0,138,0,1
9,0,140,0,0
35,0,140,0,0
21,0,140,0,0
30,0,138,0,1
1,16,107,0,1
3,0,118,0,1
0,0,138,0,1
0,0,138,0,1
2,0,15,0,0
2,0,15,0,0
2,0,15,0,0
2,0,118,2,0
1,0,144,0,0
1,0,144,0,0
1,0,144,0,0
1,0,15,0,0
1,0,128,0,1
1,0,118,0,1
7,0,140,0,1
10,0,140,0,0
4,0,138,0,1
0,0,118,0,1
0,0,138,0,1
0,0,0,0,1
11,16,0,8,1
11,16,144,3,1
11,2,0,0,1
11,8,144,8,1
11,5,144,3,1
11,8,144,6,1
11,16,0,0,0
11,8,0,0,0
11,0,0,0,1
67,0,15,0,1
11,3,118,0,0
11,5,118,0,0
11,3,118,0,0
11,3,118,0,0
0,0,138,0,1
9,0,15,0,0
9,0,15,0,0
9,0,118,0,0
1,0,140,0,0
2,0,134,0,0
9,0,128,0,0
9,0,128,0,0
2,0,134,0,1
0,0,138,0,1
0,0,138,0,1
1,0,134,0,1
8,0,144,3,1
6,5,138,0,1
1,0,134,0,1
8,36,137,0,1
1,0,134,4,1
5,0,138,0,1
0,0,138,0,1
0,0,138,0,1
3,0,140,0,0
11,5,134,0,0
9,5,140,0,0
2,5,138,0,1
9,5,138,0,1
11,8,159,1,1
11,16,159,0,1
11,5,159,0,1
0,16,0,0,1
11,5,134,0,0
11,2,0,0,0
0,0,138,0,0
10,0,159,0,1
10,0,134,0,0
10,0,134,0,0
3,0,118,0,1
10,0,0,0,1
3,0,128,0,0
3,0,21,0,1
9,0,134,0,0
9,0,134,0,0
0,0,138,0,1
8,3,141,0,1
8,0,134,0,0
0,0,0,0,0
0,16,0,0,1
0,0,0,0,1
4,0,141,0,1
11,8,144,2,1
11,8,144,8,1
11,16,0,0,1
0,16,0,0,1
0,0,0,0,1
0,0,0,0,1
11,3,118,0,0
11,8,0,0,1
1,0,138,0,1
11,3,118,2,1
11,5,118,4,1
11,2,128,0,1
11,3,128,0,1
11,8,118,0,0
11,5,128,0,1
10,0,144,0,0
45,0,0,0,1
0,0,138,0,0
9,0,118,3,0
9,0,118,3,0
0,0,138,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,0,0,1
12,0,0,0,1
11,2,134,0,0
11,5,134,0,0
