intervalo,estimativa,resposavel,subtarefas,atrasado
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
23,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
228,16,1,2,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
2,0,1,0,1
0,0,1,0,1
0,0,1,0,1
225,5,1,1,0
0,0,1,0,1
0,0,1,0,1
15,2,1,0,0
0,0,1,0,0
0,0,1,0,1
14,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
14,2,1,0,1
0,0,1,0,1
0,0,1,0,1
25,16,1,0,0
25,8,1,0,0
11,16,1,0,1
11,8,1,0,1
11,16,1,0,1
11,8,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
10,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
10,0,1,0,0
0,0,1,0,1
0,0,1,0,0
9,0,1,0,0
0,0,1,0,1
0,0,1,0,1
8,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
14,5,1,0,0
14,2,1,0,0
14,16,1,2,0
14,5,1,0,0
14,3,1,0,0
14,2,1,0,0
14,16,1,0,0
14,2,1,0,0
11,5,1,0,0
11,2,1,0,0
11,5,1,0,1
11,5,1,0,0
11,2,1,0,0
11,2,1,0,0
11,2,1,0,0
25,16,1,0,1
25,8,1,0,1
10,0,1,0,0
0,3,1,0,1
0,2,1,0,1
5,0,1,0,1
5,0,1,0,1
7,0,1,0,0
7,0,1,0,0
7,0,1,0,0
4,0,1,0,0
4,0,1,0,0
3,0,1,0,0
3,0,1,0,0
3,0,1,0,0
2,0,1,0,0
2,0,1,0,0
2,0,1,0,1
11,2,1,0,0
11,8,1,0,0
11,3,1,0,0
11,5,1,0,0
11,2,1,0,0
11,3,1,0,1
11,0,1,0,0
11,0,1,0,0
29,0,1,1,1
51,8,1,6,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
9,0,1,0,0
9,0,1,0,0
22,5,1,0,0
8,0,1,0,0
8,0,1,0,0
14,5,1,0,0
14,0,1,4,1
28,8,1,4,1
25,16,1,0,1
25,8,1,0,1
1,0,1,0,0
32,16,1,4,0
18,5,1,0,1
3,0,1,0,0
3,8,1,3,1
3,0,1,0,0
3,0,1,0,0
0,0,1,0,0
14,2,1,0,0
14,2,1,0,0
14,2,1,0,0
14,2,1,0,0
14,2,1,0,0
14,2,1,0,0
11,16,1,4,1
11,16,1,3,1
10,0,1,0,0
10,0,1,0,0
10,0,1,0,1
10,0,1,0,1
9,0,1,0,0
9,0,1,0,0
8,0,1,0,0
8,0,1,0,0
4,0,1,0,1
102,0,1,0,1
4,8,1,8,1
25,16,1,1,0
4,0,1,6,1
4,0,1,0,1
3,0,1,0,1
3,0,1,0,0
3,0,1,0,1
14,16,1,6,1
14,5,1,0,0
7,16,1,0,1
21,16,1,0,0
25,16,1,0,1
25,8,1,0,1
11,5,1,0,1
11,5,1,0,1
66,8,1,0,1
9,0,1,0,0
4,0,1,0,1
11,3,1,5,0
11,2,1,0,0
5,0,1,0,0
5,0,1,0,1
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
1,0,1,0,1
11,2,1,0,0
11,16,1,0,0
25,16,1,0,1
25,8,1,0,1
11,8,1,0,1
11,8,1,0,1
10,0,1,0,0
9,0,1,0,1
8,0,1,0,0
35,8,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
32,8,1,0,1
4,0,1,0,1
4,0,1,0,1
2,0,1,0,0
4,0,1,0,0
4,0,1,0,1
4,0,1,0,1
4,0,1,0,1
4,0,1,0,1
17,3,1,0,0
17,5,1,0,0
3,0,1,0,1
3,0,1,0,1
2,0,1,0,1
2,0,1,0,0
2,0,1,0,0
2,0,1,0,0
5,0,1,0,1
11,2,1,0,1
11,2,1,0,0
11,2,1,0,0
11,2,1,0,0
11,3,1,0,0
11,2,1,0,0
11,2,1,0,0
11,2,1,0,0
10,0,1,0,0
10,0,1,0,0
8,0,1,0,0
8,0,1,0,0
22,24,1,0,1
7,0,1,0,1
4,0,1,0,0
4,0,1,0,1
3,0,1,0,1
30,0,1,0,0
3,5,1,0,1
3,5,1,0,1
3,5,1,0,1
3,0,1,0,0
2,0,1,0,1
2,8,1,6,1
1,0,1,4,1
29,16,1,0,1
29,8,1,0,0
15,0,1,0,1
11,5,1,0,1
11,3,1,3,1
11,2,1,2,1
25,8,1,0,1
11,2,1,0,1
11,2,1,0,1
11,0,1,0,1
53,0,1,0,1
11,8,1,0,1
11,8,1,10,1
11,2,1,0,1
11,8,1,0,1
11,16,1,13,1
1,0,1,0,0
9,0,1,0,0
5,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
4,0,1,0,1
16,3,1,4,0
28,16,1,0,1
28,8,1,0,1
11,0,1,0,0
11,5,1,1,1
11,3,1,2,1
11,8,1,8,1
11,2,1,0,0
11,5,1,0,1
