intervalo,estimativa,resposavel,subtarefas,atrasado
109,2,10,0,1
8,16,120,0,1
8,16,118,7,1
7,0,10,0,0
0,0,98,0,0
0,0,98,0,0
0,0,98,0,0
18,0,15,0,0
17,0,15,0,0
3,0,10,0,0
17,0,15,0,0
16,3,0,0,0
0,0,98,0,0
16,2,10,0,0
16,3,10,0,0
1,0,98,0,0
15,2,120,0,0
15,2,118,4,0
14,2,120,0,0
4,0,98,0,1
25,0,0,0,0
25,16,0,0,1
25,8,0,0,1
11,2,120,0,0
11,16,118,11,1
11,16,10,6,1
11,2,120,0,0
10,2,10,0,0
10,2,10,0,0
10,2,10,0,0
10,3,10,0,0
10,3,120,0,0
10,3,118,3,0
9,2,118,0,0
1,0,98,0,0
22,0,0,0,1
8,0,10,0,0
8,0,10,0,0
3,0,98,0,1
3,24,15,0,1
18,5,10,0,0
4,16,120,0,1
0,0,112,0,0
2,0,10,0,0
1,0,98,0,1
1,0,98,0,1
0,0,17,0,0
28,0,17,0,0
11,0,17,0,0
14,3,15,0,1
0,0,98,0,0
0,0,98,0,1
11,8,15,0,1
11,8,118,6,1
11,8,118,10,1
11,5,118,4,1
11,8,118,12,1
11,3,118,3,1
11,8,15,0,1
11,8,120,0,1
11,5,120,0,1
11,16,120,3,1
11,16,10,0,0
11,5,10,0,0
1,0,98,0,1
8,0,128,0,1
7,0,128,4,1
7,0,127,0,1
1,0,10,0,0
1,0,10,0,0
1,0,15,0,1
1,0,10,0,0
14,16,15,0,0
14,8,120,0,0
28,0,0,0,1
28,0,17,0,1
11,0,17,0,1
11,0,17,0,1
11,5,10,0,0
11,8,10,8,0
11,2,127,3,0
11,8,127,6,0
11,5,10,0,0
11,2,128,0,0
10,0,118,0,0
10,0,118,0,0
10,0,118,0,0
10,0,118,0,0
10,3,128,0,0
10,8,120,1,1
10,5,15,0,1
10,5,15,0,1
10,16,120,0,1
10,8,15,0,1
9,0,15,0,0
9,0,15,0,1
9,0,15,0,0
21,16,0,0,1
7,0,118,0,0
7,0,118,0,0
3,0,128,0,1
2,0,15,0,1
0,0,0,0,1
15,0,118,3,0
15,0,118,5,0
15,5,10,0,0
15,5,10,0,0
15,3,118,5,0
15,2,118,0,0
15,2,118,0,0
15,5,10,0,0
14,3,118,4,0
14,2,118,0,0
14,3,118,3,0
14,2,118,0,0
11,5,118,5,0
11,5,128,0,0
11,5,127,3,1
11,2,127,0,1
11,5,127,0,1
10,8,15,6,1
10,16,15,0,1
10,5,15,3,1
10,8,15,0,1
10,3,15,0,1
8,0,118,5,0
8,0,10,0,0
8,0,10,0,0
7,0,118,3,0
7,0,118,7,0
7,0,15,0,1
4,0,10,0,0
4,0,10,0,0
4,0,127,3,1
3,0,118,8,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
1,0,10,2,0
15,0,17,0,1
15,8,10,0,0
15,8,10,0,0
2,0,83,0,0
1,0,122,0,0
4,0,122,0,1
10,16,15,4,1
10,16,10,0,0
10,0,17,0,0
10,8,10,0,0
10,8,128,0,1
10,8,15,0,0
9,0,120,0,0
9,0,120,0,0
9,0,134,0,0
23,0,17,0,1
9,0,0,0,1
9,0,120,0,0
9,0,15,0,0
9,0,120,0,0
8,0,120,0,0
8,0,15,0,0
8,0,15,0,1
8,0,134,0,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
7,0,10,0,0
7,0,120,1,0
4,0,136,0,1
4,0,10,0,0
4,0,127,0,0
4,0,120,1,1
3,0,10,0,0
3,0,128,0,0
2,0,15,0,0
2,0,134,0,1
2,0,134,0,0
2,0,127,0,1
15,0,17,0,0
15,0,17,0,1
15,16,0,0,1
1,0,10,0,1
15,8,10,0,0
0,0,15,0,1
0,0,0,0,0
101,8,15,4,0
25,0,17,0,1
25,8,10,0,0
11,5,127,0,1
11,8,118,5,1
11,8,128,0,1
25,16,128,0,1
11,16,118,7,1
25,8,118,15,1
25,16,128,0,1
10,8,134,0,0
10,0,136,0,1
10,0,136,0,1
10,0,0,0,1
24,3,10,0,1
24,2,10,0,1
24,3,10,0,1
27,16,15,0,0
10,16,15,0,1
10,8,15,4,1
55,16,15,0,1
10,16,15,4,1
9,0,134,0,0
9,0,15,0,0
9,0,10,0,0
9,5,15,0,1
8,0,10,0,0
8,0,10,0,0
8,0,10,0,0
21,8,10,0,0
19,0,0,0,0
19,0,0,0,1
19,16,0,0,1
19,16,116,0,1
0,0,10,0,0
-11,0,122,0,1
1,0,10,0,1
14,0,83,0,1
15,0,10,0,1
6,0,15,0,0
4,0,21,13,1
11,16,128,1,1
11,16,118,18,1
25,0,0,0,0
25,0,17,0,1
11,8,127,0,0
13,16,134,0,1
10,0,10,0,0
13,5,15,0,0
13,5,120,0,0
13,5,120,0,1
13,8,116,0,1
3,0,125,0,1
12,0,136,0,1
10,0,134,0,0
10,0,15,0,0
10,0,15,0,0
3,0,125,0,1
0,0,138,0,1
21,0,0,0,1
21,16,0,0,1
4,0,10,0,0
7,0,134,0,0
7,0,15,0,0
0,0,138,0,0
6,0,134,0,1
20,8,120,0,1
20,8,116,0,0
20,5,134,0,1
20,8,134,1,1
6,0,120,0,0
20,5,134,0,0
20,0,15,0,0
2,0,4,0,1
0,0,138,0,0
0,0,138,0,0
5,0,120,0,0
4,0,120,0,1
15,8,127,0,1
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
11,8,10,0,0
9,16,127,2,1
11,16,128,0,1
11,8,118,3,1
11,3,10,0,0
25,0,17,0,0
25,0,17,0,1
0,0,138,0,1
0,0,138,0,1
-1,0,134,0,1
13,16,116,0,1
13,2,134,0,0
13,5,116,0,0
13,5,134,0,1
13,5,134,0,1
13,5,116,0,1
13,16,15,1,1
13,0,136,0,1
12,0,120,0,0
12,0,15,0,0
12,0,15,0,0
12,0,120,0,0
12,0,134,0,0
9,8,128,3,1
9,16,127,0,1
8,0,128,0,0
8,0,127,0,0
8,0,128,2,0
11,0,134,0,0
8,0,118,0,1
0,0,138,0,0
0,0,138,0,0
7,0,10,5,1
7,0,10,0,1
0,0,138,0,0
0,0,138,0,0
32,0,0,0,1
6,0,15,0,0
6,0,15,0,0
6,0,15,0,0
20,0,0,0,1
20,0,17,0,0
20,16,0,0,1
17,2,128,0,1
0,0,138,0,1
0,0,138,0,1
5,0,4,0,1
0,0,138,0,1
3,0,134,0,1
3,0,134,0,1
81,0,119,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
23,0,0,0,1
23,16,0,0,1
23,8,0,0,1
23,0,0,0,1
9,8,127,0,1
9,24,0,0,0
9,8,127,0,1
9,8,127,0,1
9,3,128,0,1
9,8,128,0,1
9,5,127,4,1
-2,0,15,0,1
9,5,118,0,1
23,16,118,12,1
12,2,15,0,0
12,5,120,0,1
12,5,15,0,0
12,5,120,0,1
12,5,116,0,0
12,16,116,0,1
12,2,134,0,0
12,0,15,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
2,0,138,0,0
7,0,15,0,0
4,0,118,4,0
7,0,15,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
6,0,134,0,0
6,0,120,0,1
6,0,120,0,1
6,0,120,0,1
0,0,138,0,1
2,0,118,0,0
0,0,138,0,0
4,0,134,0,1
1,0,10,0,0
4,0,116,0,1
4,0,116,0,1
0,0,138,0,1
0,0,10,0,0
0,0,128,2,1
0,0,138,0,0
14,0,17,0,1
0,16,0,0,1
0,0,10,0,0
11,8,128,2,1
11,5,127,1,1
11,8,128,0,1
11,5,127,0,1
25,16,0,0,1
25,8,0,0,1
25,0,0,0,1
0,0,138,0,0
13,16,134,0,1
13,8,134,0,1
13,16,15,1,1
13,16,116,0,1
13,16,116,0,1
13,16,134,0,1
13,2,15,0,1
0,0,138,0,1
12,0,116,0,0
0,0,138,0,1
0,0,138,0,1
27,0,122,0,0
3,0,138,0,0
21,0,17,0,0
21,0,0,0,1
0,0,138,0,1
0,0,138,0,1
6,0,15,0,1
2,0,128,0,1
0,0,138,0,1
5,0,4,0,1
0,0,138,0,0
0,0,138,0,0
2,0,138,0,1
11,8,127,2,0
25,0,0,0,0
25,16,0,0,1
11,2,128,0,1
11,8,127,3,1
11,2,127,2,1
11,3,128,0,1
11,8,127,5,1
11,8,127,0,1
11,8,127,0,1
0,0,138,0,0
13,2,136,0,0
13,0,136,0,1
13,5,116,0,0
13,8,15,0,1
13,3,15,0,1
13,16,116,0,1
13,16,15,0,1
13,2,15,0,1
13,3,15,0,1
13,0,15,0,1
13,0,15,0,1
12,3,15,0,1
12,0,134,0,1
26,0,0,0,0
26,0,0,0,1
12,8,15,0,0
12,0,15,0,1
12,0,134,0,0
7,0,137,0,0
11,0,0,0,0
11,0,134,0,0
11,0,134,0,0
11,0,134,0,0
8,0,128,0,0
8,0,127,0,0
8,0,128,0,0
8,0,128,0,0
8,0,128,0,0
8,0,128,0,0
8,0,127,0,0
8,0,127,0,0
8,0,127,0,0
8,0,128,0,0
8,0,127,0,0
7,0,127,0,0
7,0,127,0,0
7,0,128,0,0
7,8,118,0,1
7,0,128,0,0
0,0,138,0,0
0,0,138,0,0
2,0,138,0,1
7,0,134,0,0
0,0,138,0,0
0,0,138,0,0
6,0,134,0,0
6,0,21,0,1
5,0,15,0,1
5,0,116,0,1
5,0,15,0,1
0,0,138,0,0
4,0,15,0,1
4,0,128,0,0
0,0,138,0,1
3,0,134,0,1
3,0,134,0,1
3,0,134,0,1
2,0,4,0,1
0,0,138,0,0
0,0,138,0,0
2,0,138,0,1
25,0,0,0,1
11,3,127,0,1
11,5,127,0,1
11,5,127,0,1
11,5,127,0,1
11,8,128,0,1
11,8,128,0,1
11,5,118,5,1
11,16,118,10,1
46,8,10,1,1
0,0,138,0,0
0,0,138,0,0
13,2,15,0,0
13,8,134,0,0
13,5,134,0,0
27,0,0,0,1
13,5,134,0,0
13,8,116,0,1
13,3,15,0,1
13,2,116,0,1
13,3,15,0,0
13,2,116,0,1
13,8,116,0,1
13,2,15,0,0
12,0,116,0,0
39,24,118,13,1
95,5,10,0,1
67,3,108,0,1
39,5,118,1,1
95,8,10,2,1
109,8,10,0,1
67,16,120,0,1
137,8,10,0,1
39,16,120,0,1
109,16,10,0,1
67,8,120,0,1
109,8,118,8,1
137,8,10,0,1
47,0,101,0,1
2,0,10,0,0
0,0,0,0,1
35,16,0,0,1
7,0,0,0,1
7,0,4,0,1
11,16,108,3,1
11,8,120,0,1
31,0,109,0,1
31,0,109,0,1
34,0,109,0,0
39,0,109,0,0
15,0,4,0,1
4,16,15,0,1
4,0,21,0,1
4,0,118,0,1
0,0,112,0,1
20,4,112,0,0
0,4,0,0,1
0,0,0,0,1
35,0,116,0,0
21,0,10,0,0
18,3,118,0,1
21,0,0,0,0
18,3,108,0,1
18,8,120,0,1
18,2,120,0,1
18,5,21,0,1
18,2,108,0,1
10,0,15,0,1
17,0,10,0,0
1,0,4,0,1
23,0,4,0,0
16,0,108,0,1
8,0,116,0,1
8,0,116,0,1
15,0,10,0,0
8,0,116,0,1
8,0,15,0,1
19,0,109,0,1
7,2,116,0,1
14,16,118,7,1
10,8,109,0,1
11,4,116,0,1
10,4,15,0,1
9,10,15,0,1
9,6,15,0,1
4,2,116,0,1
2,0,111,0,0
38,0,4,0,1
24,0,21,0,0
23,3,15,0,1
17,0,4,0,1
10,0,10,0,0
0,0,98,0,1
0,0,98,0,1
0,0,111,0,0
0,0,116,0,1
0,0,98,0,1
0,0,111,0,1
21,0,21,0,0
1,0,4,0,1
0,0,101,0,1
0,0,116,0,1
1,0,0,0,0
0,0,116,0,1
0,0,15,0,1
0,0,116,0,1
0,0,116,0,1
11,3,10,0,0
11,5,10,0,0
11,5,118,12,1
0,0,15,0,1
11,8,108,0,1
11,24,118,23,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
11,0,21,0,0
5,0,4,0,1
5,0,4,0,1
5,0,4,0,1
0,0,116,0,1
0,0,15,0,1
0,0,116,0,1
0,0,116,0,1
0,0,109,0,1
0,0,15,0,1
0,0,109,0,1
10,0,120,2,1
0,0,15,0,1
0,0,10,0,1
0,0,15,0,1
0,0,0,0,1
0,0,111,0,1
0,0,101,0,1
0,0,101,0,1
0,0,111,0,0
0,0,0,0,1
0,0,109,0,1
0,0,109,0,1
0,0,120,0,1
0,0,116,0,1
0,0,116,0,1
0,0,111,0,1
0,0,116,0,1
0,0,116,0,1
0,0,116,0,1
0,0,101,0,1
0,0,111,0,0
0,0,111,0,1
0,0,15,0,1
0,0,15,0,1
0,0,101,0,1
114,0,21,0,1
0,0,109,0,1
0,0,116,0,1
0,0,15,0,1
15,8,10,0,1
0,0,109,0,1
0,0,15,0,1
0,0,116,0,1
0,0,116,0,1
0,0,0,0,1
14,0,21,0,0
0,0,101,0,1
0,0,116,0,1
0,0,116,2,1
0,0,116,2,1
0,0,116,0,1
0,0,111,0,1
0,0,116,1,1
0,5,118,2,1
0,0,109,2,1
0,0,109,0,1
0,0,109,0,1
11,0,15,0,1
2,0,4,0,1
0,0,111,0,0
0,0,116,0,1
0,0,101,0,1
10,0,10,0,0
0,0,15,0,1
0,0,101,0,1
206,8,21,0,0
0,0,116,0,1
0,0,109,0,1
0,0,116,0,1
0,0,116,0,1
0,0,116,0,1
0,0,116,0,1
0,0,109,0,1
0,0,111,4,1
0,0,111,0,1
0,0,111,0,1
21,0,10,0,0
7,0,10,0,0
3,0,10,0,0
3,0,10,0,0
2,0,10,0,1
1,0,118,8,1
14,2,120,0,0
14,5,120,0,0
14,2,120,0,0
14,3,21,1,0
179,3,15,0,1
11,5,10,0,0
179,2,15,0,1
11,5,10,0,0
11,5,118,4,0
11,16,10,0,1
11,2,120,0,0
11,2,10,0,0
0,0,0,0,1
10,3,118,1,0
0,2,120,0,1
5,0,4,0,1
7,0,10,0,0
7,0,10,0,0
7,0,10,0,0
4,0,10,0,0
4,0,10,0,0
4,0,10,0,0
2,0,10,0,0
11,16,10,0,1
11,5,118,0,0
137,0,0,0,1
11,0,10,0,0
25,16,0,0,1
25,8,0,0,1
0,0,98,0,1
18,0,98,0,1
4,0,98,0,1
0,0,98,0,0
17,0,98,0,1
0,0,112,0,1
20,4,112,0,1
0,4,0,0,1
0,0,0,0,1
35,16,118,7,1
35,16,118,6,1
4,0,10,0,0
28,5,120,0,1
11,5,10,0,0
3,0,0,0,1
10,0,120,0,0
5,0,4,0,1
5,0,4,0,1
18,2,118,0,1
18,16,118,10,1
10,0,98,0,1
29,8,120,0,1
3,0,98,0,0
14,2,10,0,0
14,2,10,0,0
14,2,10,0,0
14,2,10,0,0
14,2,10,0,0
11,16,10,7,1
25,16,0,0,1
25,8,0,0,1
11,0,10,0,0
11,0,10,0,0
11,0,10,0,0
10,0,120,0,1
10,0,120,0,1
24,5,120,0,1
23,5,10,0,1
9,0,10,0,0
8,2,10,0,1
8,0,10,0,0
8,0,10,0,0
3,0,98,0,0
4,8,124,4,1
4,8,124,1,1
4,16,124,1,1
25,8,124,1,0
8,0,4,0,1
12,0,116,0,0
12,0,134,0,1
9,0,10,0,0
0,0,138,0,0
11,0,116,0,0
11,0,116,0,0
11,0,116,0,0
11,0,116,0,0
11,0,116,0,0
11,0,116,0,0
11,5,116,0,0
8,0,10,0,1
8,0,10,0,1
0,0,138,0,1
2,0,138,0,0
6,0,116,0,0
6,0,15,0,0
6,0,15,0,0
6,0,116,0,0
17,3,127,2,1
17,2,127,0,1
6,0,134,0,0
0,0,138,0,0
0,0,138,0,0
103,0,138,0,1
0,0,138,0,0
4,0,134,0,1
1,0,128,0,1
4,0,134,0,1
4,0,15,0,1
3,0,138,0,0
1,0,138,0,0
32,0,0,0,0
32,0,0,0,1
32,16,0,0,1
32,8,0,0,1
11,5,118,0,1
11,16,10,0,1
11,5,127,0,1
11,5,128,0,1
0,0,138,0,1
0,0,138,0,1
13,2,116,0,0
13,2,15,0,0
24,0,0,0,1
24,8,116,0,1
24,5,15,0,1
24,3,116,0,1
24,3,15,0,1
24,8,15,0,1
23,5,116,0,1
23,3,116,0,1
12,2,134,0,0
12,2,134,0,0
12,3,15,0,0
12,16,15,0,1
12,16,15,0,0
12,16,134,0,0
12,8,15,0,0
12,2,116,0,0
12,0,134,0,1
0,0,138,0,0
0,0,138,0,0
8,0,128,0,0
8,0,128,0,0
8,0,127,0,0
8,0,128,0,0
7,0,128,0,0
7,0,128,0,0
7,0,127,0,0
0,0,138,0,0
2,0,138,0,1
7,0,116,0,0
7,0,134,0,0
4,0,127,0,0
4,0,128,0,0
7,0,15,0,1
7,0,15,0,1
7,0,15,0,1
6,0,134,0,0
6,0,15,0,0
6,0,134,0,1
1,0,137,0,1
0,0,119,0,0
1,0,119,0,0
2,0,119,0,0
2,0,119,0,0
0,0,138,0,1
0,0,138,0,1
5,0,134,0,0
2,0,127,0,0
2,0,127,0,0
2,0,128,0,0
2,0,127,0,0
0,0,138,0,0
4,0,134,0,1
1,0,128,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
2,0,138,0,1
2,0,4,0,1
0,0,138,0,0
0,0,138,0,0
8,8,116,0,0
0,0,0,0,1
8,0,136,0,1
15,24,118,4,1
0,0,138,0,0
0,0,138,0,0
21,16,0,0,1
21,0,0,0,1
7,0,134,0,0
0,0,138,0,1
11,8,128,0,1
11,2,127,0,1
11,8,127,0,1
11,8,128,0,1
11,8,127,0,1
0,0,138,0,0
0,0,138,0,0
3,0,134,0,0
3,0,116,0,0
0,0,138,0,0
0,0,138,0,0
9,0,128,0,0
8,0,128,0,0
3,0,4,0,1
3,0,4,0,1
16,8,120,9,1
1,0,124,0,1
0,0,124,3,1
11,3,10,0,0
0,0,98,0,1
11,2,118,2,0
11,8,10,0,1
11,3,10,0,1
11,8,118,2,1
38,16,118,11,1
10,0,10,0,0
10,0,118,0,1
10,0,120,0,0
9,0,120,0,0
8,0,10,0,0
3,0,98,0,1
4,0,0,0,0
11,16,124,0,1
11,5,124,1,0
11,2,124,1,0
17,0,120,1,0
1,0,10,0,0
8,0,124,0,0
8,0,124,0,0
8,0,124,0,0
11,16,120,2,1
11,5,118,3,1
11,16,118,20,1
11,2,118,0,1
25,16,15,0,1
25,8,10,0,1
11,3,120,0,1
11,3,120,0,1
3,0,124,0,0
3,0,124,0,0
3,0,124,0,0
9,0,10,0,0
0,0,17,0,1
2,0,124,0,1
8,0,120,0,0
7,0,10,0,0
4,0,10,0,1
4,0,10,0,1
4,0,10,0,1
4,0,10,0,1
4,0,10,0,1
4,0,10,0,1
4,0,10,0,1
3,0,10,0,1
17,2,10,0,0
17,2,10,0,0
3,0,10,0,1
3,0,10,0,1
3,0,118,6,1
2,0,124,0,1
2,0,124,0,0
2,0,118,5,1
14,2,10,0,0
14,8,10,0,1
25,16,0,0,1
25,8,0,0,1
11,3,118,2,1
11,2,10,0,0
11,2,10,0,0
11,0,17,0,1
11,2,10,0,0
20,4,112,0,1
11,8,120,7,1
11,3,118,4,1
11,16,120,0,1
11,16,118,10,1
11,16,118,7,1
10,0,10,0,0
10,0,10,0,0
10,0,10,0,0
10,0,10,0,0
4,0,10,0,0
4,0,10,0,0
1,0,98,0,1
4,0,10,0,0
4,0,10,0,0
4,0,10,0,0
4,0,15,0,1
31,3,10,0,0
2,0,10,0,0
2,0,10,0,0
1,0,10,0,0
1,0,10,0,0
1,0,10,0,0
5,0,4,0,0
5,0,4,0,1
0,0,17,0,1
25,16,120,0,1
11,2,10,0,1
11,3,120,0,1
11,16,120,5,1
11,16,118,10,1
11,2,10,0,1
4,0,125,0,1
108,2,10,0,1
37,5,118,0,1
8,0,120,3,0
8,0,120,0,0
8,0,120,0,0
7,0,10,0,0
7,8,120,3,1
21,16,120,2,0
7,0,10,0,0
2,0,4,0,1
11,5,10,0,0
11,3,10,0,0
11,16,15,0,1
11,8,10,0,0
11,16,15,4,1
11,5,118,3,1
11,3,120,0,1
11,8,15,0,1
10,3,10,0,1
37,0,0,0,1
8,5,10,0,0
7,0,15,0,0
7,8,15,0,1
4,2,10,0,0
8,0,127,0,0
1,0,134,0,0
1,0,134,0,1
0,0,124,0,0
0,0,138,0,0
2,0,138,0,1
18,0,17,0,0
18,0,0,0,1
11,0,140,0,1
11,2,116,0,0
11,2,134,0,0
25,3,15,0,1
11,3,116,0,0
25,0,0,0,0
25,0,0,0,1
25,0,0,0,1
11,5,116,0,0
11,5,116,0,1
11,5,116,0,0
11,0,0,0,0
10,0,0,0,0
17,0,136,0,1
5,0,4,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,1
11,2,136,0,1
39,8,15,6,0
11,0,15,0,1
11,16,15,10,1
0,8,0,0,1
0,0,0,0,1
11,0,15,0,1
11,5,15,2,1
11,8,118,4,1
11,8,10,0,1
11,5,118,0,1
11,5,118,4,1
11,5,10,0,0
11,3,128,0,1
11,8,128,0,1
2,1,125,0,0
0,0,138,0,0
3,0,134,0,0
3,0,116,0,1
3,0,134,0,0
3,0,134,0,1
3,0,134,0,0
8,0,138,0,1
0,0,138,0,0
2,0,134,0,1
0,0,138,0,1
1,0,134,0,0
1,8,119,0,1
1,0,125,0,0
28,0,138,0,0
0,0,138,0,1
2,0,138,0,0
11,5,116,0,0
11,8,116,0,0
4,0,10,0,0
11,0,136,0,1
11,8,116,0,0
0,0,125,0,1
17,0,138,0,0
14,0,140,0,0
16,0,140,0,0
0,0,138,0,0
0,0,138,0,0
10,0,134,0,1
24,16,0,0,1
10,0,134,0,0
0,0,138,0,1
0,0,138,0,1
2,0,118,0,1
0,0,138,0,0
15,0,17,0,0
15,0,0,0,1
1,0,128,0,1
0,16,0,0,1
0,0,138,0,0
0,0,128,0,1
5,0,125,0,0
7,0,116,0,0
0,0,138,0,0
25,16,0,0,1
25,0,0,0,1
11,2,144,0,1
11,2,144,0,0
11,3,136,0,0
11,3,136,0,0
11,2,144,0,0
11,2,136,0,0
25,8,15,3,1
25,5,15,3,0
4,0,134,0,1
25,16,0,0,1
25,8,0,0,1
0,0,0,0,1
11,8,128,0,1
11,8,128,0,1
11,16,10,0,1
4,0,116,0,1
25,16,10,0,1
10,0,128,0,0
10,0,127,0,0
10,0,127,0,0
10,0,128,0,0
10,0,128,0,0
10,0,128,0,0
10,0,127,0,0
22,0,138,0,0
10,0,128,0,0
0,0,119,0,1
4,0,134,0,0
0,0,138,0,0
0,0,138,0,0
9,0,138,0,1
8,0,128,0,0
8,0,128,0,0
1,0,134,0,1
0,0,138,0,1
0,0,138,0,1
14,16,134,0,0
3,0,125,0,1
0,0,138,0,0
4,0,128,0,0
4,0,128,0,0
11,2,134,0,0
11,3,116,0,1
4,0,127,0,0
4,0,128,0,0
11,0,134,0,1
0,0,138,0,0
0,0,138,0,0
3,0,144,0,0
8,0,140,0,0
17,0,140,0,0
13,0,140,0,1
10,5,134,0,1
10,8,134,0,1
10,8,116,0,1
3,0,15,0,0
3,0,127,4,0
45,0,138,0,0
2,0,140,0,0
9,2,134,0,0
2,0,17,0,0
2,0,136,0,1
16,2,136,0,0
9,3,134,0,1
33,0,138,0,0
23,5,134,0,0
0,0,138,0,0
0,0,138,0,0
15,2,136,0,0
22,0,0,0,0
22,0,0,0,0
22,0,0,0,0
0,0,138,0,1
0,0,138,0,1
5,0,4,0,1
25,0,0,0,1
25,16,0,0,1
11,2,136,0,0
11,8,15,4,0
11,3,15,0,0
11,5,15,3,0
11,0,144,0,0
25,0,0,0,1
11,3,128,0,1
11,8,127,3,1
74,2,140,0,1
11,5,128,0,1
11,5,127,2,1
11,8,10,0,1
11,8,127,0,1
11,8,127,5,1
11,0,144,0,0
10,0,136,0,0
0,0,138,0,0
0,0,138,0,0
9,0,136,0,0
9,0,15,0,0
9,0,144,0,0
9,0,10,0,0
9,0,15,0,0
9,0,136,0,0
0,0,138,0,0
0,0,138,0,0
1,0,134,0,1
1,0,118,0,1
8,0,136,0,0
8,0,144,0,0
0,0,138,0,0
0,0,138,0,0
7,0,136,0,0
7,0,0,2,1
91,5,144,3,0
21,0,136,0,0
21,2,144,0,0
21,2,136,0,0
0,0,138,0,0
0,0,138,0,0
11,5,134,0,0
11,8,134,0,0
11,8,116,0,0
11,2,116,0,0
11,3,134,0,0
11,2,134,0,0
11,3,134,0,0
11,2,116,0,0
4,0,10,0,0
0,0,138,0,1
0,0,138,0,1
3,0,118,3,1
10,0,116,0,0
7,0,0,0,1
7,0,0,0,1
7,0,0,0,1
0,0,138,0,0
0,0,138,0,0
2,0,138,0,0
0,0,140,0,0
2,0,15,0,1
6,0,0,0,1
6,3,0,0,1
29,0,0,0,1
29,16,0,0,1
1,0,136,5,0
85,0,136,0,0
85,0,136,0,0
15,0,136,0,0
1,0,10,0,1
0,0,136,0,1
1,0,118,3,1
14,2,136,0,0
14,5,136,0,0
2,0,4,0,1
0,0,138,0,1
11,0,145,0,0
11,3,15,0,0
11,8,136,0,0
11,2,144,0,0
11,5,15,0,0
11,3,15,0,0
11,8,15,4,0
11,5,0,2,1
11,0,15,0,0
11,5,21,0,0
11,5,21,0,0
0,0,0,0,1
0,0,0,0,1
25,16,0,0,1
11,8,128,0,1
11,3,128,0,1
11,8,128,0,1
4,0,134,0,1
11,3,10,0,1
11,5,10,0,1
11,16,10,3,1
11,16,118,7,1
0,0,138,0,1
0,0,138,0,1
10,0,136,2,0
10,0,15,0,0
10,0,136,0,0
10,0,136,0,0
10,0,10,0,1
27,0,140,0,0
34,0,138,0,0
13,0,140,0,0
0,0,138,0,1
0,0,138,0,1
15,3,116,0,0
20,0,140,0,0
0,0,125,0,0
1,0,134,0,1
15,0,83,0,0
13,0,140,0,0
14,0,0,0,0
14,0,0,0,1
14,16,0,0,1
7,0,144,0,0
0,0,138,0,1
32,0,138,0,0
4,0,21,0,0
4,0,144,3,0
4,0,136,0,0
4,0,15,0,0
4,0,15,0,0
4,0,15,0,0
11,2,116,0,0
4,0,15,0,0
11,3,134,0,0
4,0,144,0,0
11,3,134,0,1
11,2,134,0,1
3,2,140,0,1
2,6,138,0,0
3,1,140,0,0
3,3,138,0,1
3,1,138,0,0
10,1,138,0,0
3,0,136,0,0
3,0,15,0,0
10,0,116,0,0
3,0,136,0,0
10,0,116,0,0
3,0,144,0,0
10,0,134,0,0
10,0,134,0,0
10,0,116,0,0
10,0,134,0,0
10,0,116,0,0
10,0,134,0,0
45,0,136,0,0
10,0,116,0,0
3,0,118,6,1
2,0,21,0,0
2,0,15,0,0
2,0,15,0,0
2,0,144,0,0
16,8,136,3,1
16,5,144,0,0
16,5,144,0,0
2,0,128,5,1
2,0,10,5,1
29,8,15,0,1
1,0,15,0,0
1,0,21,0,0
1,0,15,0,0
1,0,0,0,0
1,0,136,0,0
1,0,136,0,0
1,0,15,0,0
1,0,15,0,0
0,0,138,0,0
0,0,15,0,0
0,0,15,0,0
0,0,15,0,0
47,0,138,0,1
0,0,136,0,0
14,3,128,0,1
-15,0,136,0,1
14,5,136,0,0
5,0,4,0,1
0,0,138,0,0
0,0,138,0,0
25,0,0,0,1
25,8,144,6,0
11,5,144,7,1
4,0,116,0,0
39,5,144,1,1
11,8,15,0,0
11,8,15,0,0
11,16,15,0,0
11,5,21,0,1
0,0,0,0,1
4,0,134,0,0
11,5,118,7,1
11,16,118,3,1
11,16,10,0,1
0,0,108,0,0
11,5,127,0,1
0,0,108,0,0
11,5,127,0,1
11,16,128,0,1
11,2,128,0,1
11,3,128,0,1
0,0,0,0,1
0,0,0,0,0
3,0,116,0,0
10,0,145,0,1
3,0,134,0,0
13,0,0,0,1
4,0,4,0,1
2,0,120,0,1
15,5,15,0,1
1,0,10,0,0
0,0,120,0,1
0,0,120,0,1
0,0,17,0,0
14,5,118,7,1
11,2,10,0,0
11,2,15,0,0
