intervalo,estimativa,resposavel,subtarefas,atrasado
25,0,1,0,0
25,16,1,0,1
25,8,1,0,1
11,8,1,0,1
11,5,1,0,1
11,5,1,0,1
11,8,1,1,1
11,5,1,0,1
11,8,1,0,1
11,5,1,2,1
11,3,1,0,1
25,16,1,0,1
11,16,1,8,1
25,8,1,11,1
46,8,1,4,1
13,2,1,0,0
27,2,1,0,0
13,0,1,0,1
0,0,1,0,1
0,16,1,0,1
13,16,1,0,0
13,8,1,0,0
13,2,1,0,0
13,16,1,0,1
13,16,1,0,1
13,5,1,0,1
0,0,1,0,0
0,0,1,0,0
12,0,1,0,0
12,0,1,0,0
12,0,1,0,0
0,0,1,0,0
11,0,1,0,0
11,0,1,0,0
11,0,1,0,0
11,0,1,0,0
11,0,1,0,0
8,0,1,5,1
11,5,1,0,0
11,8,1,0,0
0,0,1,0,0
0,0,1,0,0
41,0,1,0,1
7,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
6,0,1,0,1
6,0,1,0,0
6,0,1,0,0
3,0,1,0,1
3,0,1,0,1
17,24,1,16,1
6,0,1,0,0
5,0,1,0,1
5,0,1,0,1
0,0,1,0,0
1,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
2,0,1,0,0
32,0,1,0,1
11,16,1,0,0
11,8,1,0,1
11,5,1,0,1
11,16,1,0,1
13,0,1,0,1
13,8,1,0,1
13,5,1,0,1
13,2,1,0,0
13,5,1,0,1
24,0,1,0,1
24,16,1,0,1
13,5,1,0,1
13,3,1,0,1
24,5,1,0,1
24,8,1,0,1
24,5,1,0,1
24,8,1,0,1
5,0,1,0,1
0,0,1,0,0
0,0,1,0,0
12,0,1,0,1
12,3,1,0,0
12,3,1,0,0
12,5,1,0,0
12,2,1,0,0
12,2,1,0,0
12,5,1,0,0
12,2,1,0,0
12,5,1,0,0
12,5,1,0,0
12,16,1,0,1
11,0,1,0,0
11,0,1,0,0
11,0,1,0,0
7,0,1,0,0
8,0,1,0,0
8,0,1,3,0
8,0,1,0,0
8,0,1,0,0
0,0,1,0,0
0,0,1,0,0
10,0,1,0,1
7,0,1,0,0
10,0,1,0,0
7,0,1,0,0
7,0,1,0,0
10,0,1,0,0
7,0,1,0,0
0,0,1,0,0
4,0,1,0,0
4,0,1,0,0
4,0,1,0,0
4,0,1,0,0
7,0,1,0,0
0,0,1,0,0
0,0,1,0,0
2,0,1,0,1
3,4,1,0,1
6,8,1,0,1
3,0,1,0,0
8,0,1,0,0
10,0,1,0,0
5,0,1,0,1
2,0,1,0,0
2,0,1,0,0
2,0,1,0,0
0,0,1,0,0
1,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
8,5,1,0,1
29,0,1,0,0
0,16,1,0,1
0,8,1,0,1
15,24,1,17,1
15,5,1,0,0
21,0,1,0,1
0,0,1,0,1
2,0,1,0,1
11,5,1,0,1
11,5,1,0,1
11,8,1,0,1
11,8,1,0,1
11,3,1,0,1
10,0,1,0,0
9,0,1,0,0
9,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
18,16,1,0,1
11,2,1,0,1
11,8,1,0,0
11,3,1,0,1
11,8,1,0,1
25,16,1,0,1
11,16,1,0,1
11,8,1,0,1
11,5,1,0,1
11,0,1,0,1
0,0,1,0,1
0,0,1,0,1
17,0,1,0,0
10,0,1,0,0
2,0,1,1,1
8,0,1,0,1
0,0,1,0,0
0,0,1,0,0
2,0,1,0,1
4,0,1,0,1
11,5,1,0,1
-3,2,1,0,1
0,0,1,0,1
0,16,1,0,1
11,5,1,0,1
11,16,1,0,1
4,8,1,0,1
11,8,1,0,1
11,5,1,0,1
11,8,1,0,1
11,3,1,0,1
11,16,1,0,1
0,0,1,0,0
3,0,1,0,1
10,0,1,0,1
10,0,1,0,0
10,0,1,0,0
13,0,1,0,0
0,0,1,0,0
7,0,1,0,1
9,2,1,0,1
0,0,1,0,1
8,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
11,3,1,0,0
11,3,1,0,0
11,3,1,0,0
60,2,1,0,1
11,3,1,0,0
4,0,1,0,0
11,3,1,0,0
4,0,1,0,1
11,0,1,0,0
9,0,1,0,0
1,0,1,0,0
11,5,1,0,0
11,3,1,0,0
10,8,1,0,1
24,0,1,0,0
24,0,1,0,1
24,0,1,0,1
9,0,1,0,0
2,0,1,2,1
2,0,1,0,1
0,0,1,0,0
15,16,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,5,1
0,0,1,0,0
0,0,1,0,1
21,0,1,0,1
0,0,1,0,0
11,5,1,0,0
11,0,1,0,1
11,5,1,0,0
25,2,1,0,0
11,3,1,0,1
25,5,1,0,0
25,5,1,3,1
11,2,1,0,0
11,2,1,0,0
0,0,1,0,1
11,5,1,0,1
11,8,1,3,1
11,5,1,0,1
11,8,1,0,1
11,3,1,0,1
11,8,1,0,1
11,3,1,0,1
11,5,1,2,1
11,3,1,0,1
11,5,1,0,1
25,16,1,0,1
0,0,1,0,0
0,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
20,0,1,0,0
13,0,1,0,1
3,0,1,0,0
2,0,1,0,1
0,0,1,0,0
0,0,1,0,0
8,0,1,0,0
7,0,1,0,0
0,0,1,0,0
2,0,1,0,0
4,0,1,0,0
11,5,1,0,0
11,8,1,0,1
11,0,1,0,1
1,0,1,0,1
4,0,1,0,0
0,0,1,0,0
24,0,1,0,1
20,0,1,0,1
17,2,1,0,0
23,0,1,0,0
27,0,1,0,0
31,0,1,0,0
38,0,1,0,0
29,0,1,0,0
50,0,1,0,1
10,8,1,0,1
10,5,1,0,1
3,0,1,0,1
0,0,1,0,0
0,0,1,0,0
2,0,1,0,0
9,5,1,0,1
9,0,1,0,1
9,5,1,0,1
9,16,1,0,1
23,8,1,0,0
9,3,1,0,1
0,2,1,0,1
22,16,1,0,1
0,0,1,0,0
0,0,1,0,0
11,2,1,0,0
25,0,1,0,0
11,2,1,0,0
11,2,1,0,0
11,2,1,0,0
25,8,1,0,0
11,0,1,0,0
11,0,1,0,0
0,0,1,0,1
25,16,1,0,1
25,8,1,0,1
44,2,1,0,1
11,5,1,0,1
11,8,1,0,1
11,8,1,0,1
11,16,1,0,1
0,0,1,0,1
0,0,1,0,1
10,0,1,0,1
10,0,1,0,0
31,3,1,0,0
10,0,1,0,0
10,0,1,0,0
9,16,1,7,1
9,5,1,0,1
9,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,1,0
8,0,1,0,0
8,0,1,0,0
7,0,1,0,0
7,0,1,0,0
7,0,1,0,0
91,5,1,0,0
53,3,1,0,0
4,0,1,0,1
25,16,1,0,1
11,3,1,0,0
25,3,1,0,0
11,3,1,0,0
11,2,1,0,0
11,5,1,0,0
4,0,1,0,0
11,2,1,0,0
11,0,1,0,1
10,0,1,0,0
10,0,1,0,0
7,0,1,0,1
7,0,1,0,1
7,0,1,0,1
7,0,1,0,1
2,0,1,0,0
2,0,1,0,0
2,0,1,0,0
9,0,1,0,0
0,0,1,0,0
0,0,1,0,0
29,0,1,0,0
1,0,1,0,1
15,0,1,0,0
85,0,1,0,0
8,0,1,0,0
15,5,1,4,1
0,0,1,0,0
0,0,1,0,0
1,0,1,0,1
0,0,1,0,1
7,2,1,0,0
0,0,1,0,1
14,2,1,0,0
0,0,1,0,1
11,2,1,0,0
11,8,1,0,0
11,2,1,0,0
11,2,1,0,0
11,0,1,0,0
11,8,1,7,0
11,8,1,0,0
-3,0,1,4,1
11,3,1,0,0
11,5,1,3,0
25,8,1,0,1
25,0,1,0,0
11,5,1,0,1
11,8,1,0,1
25,8,1,0,0
11,8,1,7,1
11,16,1,3,1
11,0,1,0,0
10,2,1,0,0
10,0,1,0,0
10,0,1,0,0
17,0,1,0,0
10,0,1,0,0
0,0,1,0,0
0,0,1,0,0
1,0,1,0,1
50,8,1,0,1
1,0,1,0,1
15,3,1,0,0
15,0,1,0,0
8,0,1,5,1
0,0,1,0,0
0,0,1,0,0
7,0,1,0,0
7,16,1,5,0
14,2,1,0,0
14,8,1,0,1
7,8,1,0,1
0,0,1,0,1
35,0,1,0,0
25,0,1,0,0
30,0,1,0,1
4,0,1,0,0
4,0,1,0,0
4,0,1,0,0
4,0,1,0,0
4,0,1,0,0
11,0,1,0,1
11,3,1,0,1
11,2,1,0,1
25,16,1,0,0
7,3,1,0,1
25,2,1,0,0
25,5,1,0,0
1,1,1,0,0
1,5,1,0,1
3,2,1,0,0
3,1,1,0,0
16,5,1,0,1
4,5,1,0,1
1,2,1,0,0
7,10,1,0,0
2,2,1,0,0
0,0,1,0,0
0,0,1,0,0
6,0,1,0,1
45,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
3,0,1,0,0
10,0,1,0,0
10,0,1,0,0
3,0,1,0,0
3,0,1,2,1
0,0,1,0,0
0,0,1,0,0
2,0,1,0,0
16,3,1,0,0
16,5,1,5,0
16,8,1,12,0
16,5,1,0,1
5,10,1,0,0
0,0,1,0,1
0,0,1,0,1
4,0,1,0,0
1,0,1,0,1
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
0,0,1,0,0
5,1,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
14,0,1,0,0
70,0,1,0,0
25,0,1,0,0
25,16,1,0,1
11,5,1,0,0
11,3,1,0,0
11,3,1,0,0
11,8,1,0,0
0,0,1,0,1
0,16,1,0,1
0,8,1,0,1
11,8,1,0,1
11,8,1,3,1
11,8,1,2,1
11,5,1,0,1
11,16,1,0,0
11,16,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
3,0,1,0,0
3,0,1,0,0
3,0,1,0,0
3,0,1,0,1
3,0,1,0,0
13,0,1,0,1
28,8,1,4,1
0,0,1,0,0
12,0,1,0,1
12,0,1,0,0
12,0,1,0,1
9,0,1,5,0
9,0,1,0,0
23,0,1,1,1
9,0,1,0,0
0,0,1,0,0
8,0,1,0,0
8,0,1,0,1
8,0,1,0,0
0,0,1,0,1
0,0,1,0,1
7,0,1,0,0
5,0,1,0,1
10,0,1,0,0
10,0,1,0,1
0,0,1,0,0
4,0,1,0,0
4,0,1,0,0
4,0,1,0,0
4,0,1,0,1
4,0,1,0,0
11,0,1,0,1
25,8,1,0,1
11,0,1,0,1
9,0,1,0,0
4,0,1,3,1
7,0,1,0,0
0,0,1,0,1
0,0,1,0,1
10,0,1,0,1
3,0,1,0,0
3,0,1,0,1
3,0,1,0,0
0,0,1,0,0
0,0,1,0,0
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
5,0,1,0,0
5,0,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,0
1,0,1,0,1
1,0,1,0,1
1,0,1,0,0
1,0,1,0,0
0,0,1,0,1
0,0,1,0,1
14,2,1,0,0
0,0,1,0,1
14,0,1,0,0
1,0,1,0,0
0,0,1,0,1
0,0,1,0,1
25,0,1,0,1
11,5,1,0,0
11,0,1,0,0
25,16,1,0,1
11,2,1,0,0
11,2,1,0,0
11,5,1,0,1
11,3,1,0,1
11,5,1,0,1
4,0,1,0,0
4,0,1,0,0
4,0,1,0,0
11,3,1,0,1
11,5,1,0,1
0,0,1,0,1
0,0,1,0,0
11,8,1,0,1
11,3,1,0,1
11,16,1,11,1
3,0,1,0,1
3,0,1,0,1
3,0,1,0,0
3,0,1,0,0
10,3,1,0,0
24,5,1,5,0
10,2,1,0,0
10,2,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,2,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
14,0,1,0,1
10,0,1,0,0
14,0,1,0,1
14,16,1,0,1
0,0,1,0,1
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
2,0,1,0,0
9,0,1,0,0
0,0,1,0,1
8,0,1,0,0
19,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
7,0,1,0,0
7,0,1,0,0
7,0,1,0,0
7,0,1,0,0
7,0,1,0,0
7,0,1,0,0
0,0,1,0,0
11,0,1,0,0
11,0,1,0,1
11,16,1,0,0
11,0,1,0,1
28,0,1,0,0
14,0,1,0,1
4,0,1,0,0
11,2,1,0,0
11,2,1,0,0
11,2,1,0,0
4,0,1,0,0
11,0,1,0,0
11,0,1,0,0
11,0,1,0,0
3,0,1,0,1
10,0,1,0,0
3,0,1,5,1
20,0,1,0,0
24,0,1,0,0
36,0,1,0,0
29,0,1,0,0
43,0,1,0,0
7,0,1,0,1
7,0,1,0,1
0,0,1,0,1
0,8,1,0,1
2,0,1,0,0
9,0,1,0,0
9,8,1,0,1
9,16,1,0,1
9,5,1,0,1
9,8,1,0,1
1,0,1,0,1
1,0,1,1,1
8,0,1,0,0
8,0,1,0,0
1,0,1,0,1
15,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
14,5,1,2,0
0,0,1,1,1
7,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
25,16,1,0,1
25,0,1,7,1
11,3,1,0,0
11,3,1,0,0
11,3,1,0,0
11,3,1,0,0
11,8,1,0,0
11,3,1,0,0
11,3,1,0,0
0,16,1,0,1
0,8,1,0,1
0,0,1,0,1
4,0,1,0,0
-20,0,1,0,1
11,3,1,0,1
11,5,1,4,1
11,5,1,0,1
11,8,1,0,1
0,0,1,0,0
10,0,1,0,0
0,0,1,0,1
9,0,1,0,0
9,0,1,0,0
2,0,1,0,1
9,0,1,2,0
13,16,1,0,0
13,8,1,0,0
0,16,1,0,1
0,8,1,0,1
0,8,1,0,1
0,8,1,0,1
0,8,1,1,1
0,0,1,0,1
13,16,1,0,0
0,0,1,0,1
13,16,1,0,0
2,5,1,0,1
2,0,1,0,0
9,0,1,0,0
2,0,1,0,1
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
0,0,1,0,0
0,0,1,0,0
8,0,1,0,0
12,5,1,1,1
12,2,1,0,0
12,2,1,0,0
13,0,1,0,0
12,0,1,0,0
1,0,1,0,1
36,0,1,0,1
12,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
11,2,1,0,0
11,5,1,0,0
11,1,1,0,0
10,2,1,0,0
0,0,1,0,1
11,16,1,0,1
11,0,1,0,1
11,2,1,0,0
11,2,1,0,0
11,3,1,0,0
11,3,1,0,0
11,5,1,0,0
11,5,1,0,0
4,16,1,0,0
4,0,1,0,0
8,0,1,0,1
8,0,1,0,0
4,0,1,0,0
8,0,1,0,1
18,2,1,0,0
18,3,1,0,0
4,0,1,0,1
18,2,1,0,0
18,3,1,0,0
0,0,1,0,0
3,0,1,0,0
3,0,1,0,1
7,0,1,0,0
0,0,1,0,0
6,0,1,0,0
20,0,1,0,1
2,0,1,0,1
15,0,1,0,1
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
7,0,1,0,1
2,0,1,0,1
2,0,1,0,1
43,0,1,0,1
8,0,1,0,0
6,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
14,3,1,1,0
14,0,1,0,0
14,3,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
13,0,1,0,0
0,0,1,0,0
14,0,1,0,0
0,0,1,0,1
7,0,1,0,0
4,0,1,0,0
4,0,1,0,0
0,0,1,0,1
0,0,1,0,1
11,0,1,0,1
11,0,1,0,0
11,0,1,0,0
11,2,1,0,0
11,2,1,0,0
11,3,1,0,0
11,3,1,0,0
11,5,1,0,0
11,3,1,0,1
11,3,1,0,1
11,5,1,0,0
11,5,1,0,0
11,16,1,0,1
11,16,1,9,1
4,0,1,0,0
1,4,1,0,0
0,0,1,0,0
0,0,1,0,0
1,0,1,0,1
1,0,1,0,1
10,0,1,0,0
0,0,1,0,1
0,0,1,0,1
15,0,1,0,0
14,4,1,0,0
14,4,1,0,0
14,2,1,0,1
14,0,1,0,1
9,3,1,0,1
14,0,1,0,1
9,5,1,0,1
9,16,1,0,1
0,0,1,0,1
9,5,1,0,1
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,4,1
13,0,1,0,0
13,0,1,0,0
13,0,1,0,0
0,0,1,0,1
0,0,1,0,1
12,0,1,0,1
7,0,1,0,1
12,0,1,0,0
7,0,1,0,1
12,0,1,0,0
12,0,1,0,0
7,0,1,0,0
7,0,1,0,0
7,0,1,0,0
0,0,1,0,1
0,0,1,0,0
4,0,1,0,0
4,0,1,0,0
9,0,1,0,0
4,0,1,6,1
4,0,1,0,0
28,0,1,0,0
4,0,1,0,1
0,0,1,0,1
3,0,1,0,0
3,0,1,0,0
3,0,1,0,0
3,8,1,0,1
3,0,1,3,1
2,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,3,1,0,1
0,0,1,0,0
0,0,1,0,1
0,2,1,0,1
0,0,1,0,1
0,0,1,0,0
11,0,1,0,1
11,2,1,0,0
25,5,1,0,1
11,5,1,0,1
0,0,1,0,1
0,0,1,0,1
0,16,1,0,1
0,8,1,0,1
0,0,1,0,1
4,0,1,0,1
11,3,1,1,1
11,0,1,0,0
11,0,1,0,0
4,0,1,0,1
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
3,0,1,0,0
15,0,1,0,0
17,0,1,0,0
10,0,1,0,0
3,0,1,0,1
3,0,1,0,1
1,0,1,0,1
1,0,1,0,1
3,0,1,0,1
1,0,1,0,0
0,0,1,0,1
9,0,1,0,0
6,0,1,0,1
22,0,1,0,0
8,0,1,0,1
20,0,1,0,1
30,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
8,0,1,0,0
1,0,1,0,0
13,0,1,0,0
0,0,1,0,1
13,0,1,0,1
13,0,1,0,1
13,0,1,0,0
13,0,1,0,0
13,0,1,0,0
1,0,1,0,1
0,0,1,0,1
12,0,1,0,0
12,0,1,0,0
12,0,1,0,0
4,0,1,0,0
4,0,1,0,1
4,0,1,0,1
9,0,1,0,0
9,0,1,0,0
4,0,1,0,1
11,0,1,0,0
11,16,1,0,0
11,16,1,0,1
16,0,1,0,0
3,0,1,0,1
3,0,1,0,1
3,0,1,0,1
13,4,1,0,0
1,0,1,0,1
17,0,1,0,0
10,0,1,0,1
1,0,1,0,0
3,0,1,0,0
0,0,1,0,1
0,0,1,0,1
7,0,1,0,0
7,0,1,0,0
13,3,1,0,1
7,0,1,0,0
7,0,1,0,0
7,0,1,0,0
2,0,1,0,1
9,0,1,0,1
9,0,1,0,1
0,0,1,0,1
0,0,1,0,1
1,0,1,3,1
8,0,1,0,1
0,0,1,0,0
0,0,1,0,0
5,0,1,0,0
5,0,1,0,0
5,0,1,0,0
11,3,1,0,0
11,0,1,0,0
11,0,1,0,1
11,2,1,0,0
11,3,1,0,1
11,5,1,0,0
11,16,1,0,1
2,0,1,0,0
11,5,1,0,0
11,8,1,0,0
11,3,1,0,1
11,8,1,0,0
11,3,1,0,0
2,0,1,0,1
2,0,1,0,1
0,0,1,0,1
0,0,1,0,1
8,0,1,0,0
7,6,1,0,1
7,2,1,0,0
10,5,1,0,1
10,8,1,0,1
10,2,1,0,1
10,8,1,0,1
10,2,1,0,1
17,8,1,0,1
9,0,1,0,0
0,0,1,0,1
0,0,1,0,1
4,0,1,0,0
8,0,1,0,0
8,0,1,0,1
8,0,1,3,1
0,0,1,0,1
2,0,1,0,1
0,0,1,0,0
0,0,1,0,0
4,0,1,0,0
4,0,1,0,0
0,0,1,0,1
11,8,1,0,1
11,5,1,0,1
11,16,1,0,1
11,8,1,0,1
11,8,1,0,1
11,16,1,0,1
0,0,1,0,0
0,0,1,0,0
2,0,1,0,1
2,0,1,0,0
2,0,1,0,1
2,0,1,0,1
2,0,1,2,1
2,0,1,3,1
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
7,16,1,0,1
0,0,1,0,1
0,0,1,0,1
0,16,1,0,1
11,2,1,0,1
0,0,1,0,1
0,0,1,0,1
0,16,1,0,1
11,3,1,0,0
11,2,1,0,0
11,8,1,0,0
11,3,1,0,0
11,3,1,0,1
11,8,1,0,0
0,0,1,0,0
10,0,1,0,0
3,3,1,0,1
3,2,1,0,1
10,16,1,0,1
3,0,1,0,1
3,0,1,0,1
0,0,1,0,1
0,0,1,0,1
13,2,1,0,0
13,1,1,0,0
9,0,1,0,0
9,0,1,0,1
9,0,1,0,0
7,0,1,0,0
16,0,1,0,0
28,0,1,0,1
9,0,1,0,0
2,2,1,0,1
0,0,1,0,1
8,0,1,0,1
18,0,1,0,0
25,0,1,0,0
20,0,1,0,0
29,0,1,0,1
32,0,1,0,0
28,0,1,0,0
5,0,1,0,0
33,0,1,0,0
35,0,1,0,0
26,0,1,0,0
1,0,1,0,1
0,0,1,0,1
0,0,1,0,1
14,2,1,0,1
14,8,1,0,1
14,2,1,0,1
14,5,1,0,1
4,0,1,0,1
4,0,1,0,1
4,0,1,0,1
4,0,1,0,1
0,0,1,0,1
0,16,1,0,1
11,3,1,0,0
0,0,1,0,0
0,0,1,0,0
10,5,1,0,1
10,0,1,0,0
3,0,1,0,0
10,0,1,0,0
0,0,1,0,0
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
0,0,1,0,1
0,0,1,0,1
7,0,1,0,0
7,0,1,0,0
0,2,1,0,1
0,3,1,2,1
4,0,1,0,0
4,0,1,0,0
11,16,1,0,1
11,0,1,0,1
4,0,1,0,0
11,2,1,0,0
4,0,1,0,0
11,2,1,0,0
0,0,1,0,1
0,16,1,0,1
0,0,1,0,1
0,0,1,0,1
4,0,1,0,0
18,0,1,0,0
4,0,1,0,0
11,3,1,0,1
11,8,1,0,0
11,8,1,0,0
11,8,1,8,0
11,3,1,0,0
11,5,1,2,1
11,5,1,0,1
11,5,1,0,1
11,8,1,0,1
18,0,1,0,1
1,0,1,0,1
1,0,1,0,1
4,5,1,0,1
0,0,1,0,0
10,0,1,0,0
10,0,1,0,0
3,0,1,0,0
10,0,1,0,0
10,0,1,0,0
3,0,1,0,0
10,0,1,0,0
0,0,1,0,0
1,0,1,0,0
0,0,1,0,1
2,2,1,0,1
2,2,1,0,1
2,5,1,0,1
0,0,1,0,1
0,0,1,0,1
4,0,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,0
8,0,1,2,1
8,0,1,5,1
0,8,1,0,1
7,0,1,0,0
0,0,1,0,0
7,0,1,0,0
0,0,1,0,0
0,0,1,0,0
11,0,1,0,0
11,0,1,0,1
0,0,1,0,1
11,0,1,0,1
0,0,1,0,1
14,3,1,0,0
30,2,1,0,1
8,1,1,0,0
4,0,1,0,0
11,16,1,0,0
11,8,1,3,1
11,3,1,0,1
11,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,1
10,0,1,0,1
10,0,1,0,1
10,0,1,0,1
10,0,1,0,0
10,0,1,0,0
2,0,1,0,1
23,8,1,0,0
9,0,1,0,0
1,0,1,0,1
8,0,1,0,0
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
0,0,1,0,1
0,0,1,0,1
1,0,1,0,1
7,0,1,0,0
0,0,1,0,0
0,0,1,0,0
11,5,1,4,0
11,5,1,5,0
11,8,1,0,1
11,5,1,0,0
0,16,1,0,1
0,8,1,0,1
0,0,1,0,1
0,0,1,0,1
0,16,1,0,1
0,0,1,0,1
11,8,1,12,1
25,5,1,0,1
25,16,1,0,1
11,3,1,3,0
11,5,1,0,1
10,0,1,0,0
3,16,1,0,1
10,0,1,0,0
0,0,1,0,1
0,0,1,0,1
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
23,0,1,0,1
9,0,1,0,1
2,0,1,0,1
1,0,1,0,1
8,0,1,2,0
8,0,1,0,0
1,0,1,0,1
7,0,1,0,0
7,0,1,0,0
0,0,1,0,1
4,0,1,15,1
4,0,1,0,0
4,0,1,0,0
0,0,1,0,1
21,0,1,0,0
9,0,1,0,0
23,0,1,0,0
14,0,1,0,0
4,0,1,0,1
0,0,1,0,0
0,0,1,0,0
3,0,1,0,0
27,0,1,0,0
15,0,1,0,0
17,0,1,0,0
56,0,1,0,1
9,0,1,0,0
35,0,1,0,0
21,0,1,0,0
30,0,1,0,1
1,16,1,0,1
3,0,1,0,1
0,0,1,0,1
0,0,1,0,1
2,0,1,0,0
2,0,1,0,0
2,0,1,0,0
2,0,1,2,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,0
1,0,1,0,1
1,0,1,0,1
7,0,1,0,1
10,0,1,0,0
4,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
11,16,1,8,1
11,16,1,3,1
11,2,1,0,1
11,8,1,8,1
11,5,1,3,1
11,8,1,6,1
11,16,1,0,0
11,8,1,0,0
11,0,1,0,1
67,0,1,0,1
11,3,1,0,0
11,5,1,0,0
11,3,1,0,0
11,3,1,0,0
0,0,1,0,1
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
1,0,1,0,0
2,0,1,0,0
9,0,1,0,0
9,0,1,0,0
2,0,1,0,1
0,0,1,0,1
0,0,1,0,1
1,0,1,0,1
8,0,1,3,1
6,5,1,0,1
1,0,1,0,1
8,36,1,0,1
1,0,1,4,1
5,0,1,0,1
0,0,1,0,1
0,0,1,0,1
3,0,1,0,0
11,5,1,0,0
9,5,1,0,0
2,5,1,0,1
9,5,1,0,1
11,8,1,1,1
11,16,1,0,1
11,5,1,0,1
0,16,1,0,1
11,5,1,0,0
11,2,1,0,0
0,0,1,0,0
10,0,1,0,1
10,0,1,0,0
10,0,1,0,0
3,0,1,0,1
10,0,1,0,1
3,0,1,0,0
3,0,1,0,1
9,0,1,0,0
9,0,1,0,0
0,0,1,0,1
8,3,1,0,1
8,0,1,0,0
0,0,1,0,0
0,16,1,0,1
0,0,1,0,1
4,0,1,0,1
11,8,1,2,1
11,8,1,8,1
11,16,1,0,1
0,16,1,0,1
0,0,1,0,1
0,0,1,0,1
11,3,1,0,0
11,8,1,0,1
1,0,1,0,1
11,3,1,2,1
11,5,1,4,1
11,2,1,0,1
11,3,1,0,1
11,8,1,0,0
11,5,1,0,1
10,0,1,0,0
45,0,1,0,1
0,0,1,0,0
9,0,1,3,0
9,0,1,3,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
12,0,1,0,1
11,2,1,0,0
11,5,1,0,0
11,0,1,0,0
