id,intervalo,estimativa,responsavel,totalsub,prioridade,minutos,atrasado
21798,7,0,1,0,0,77,0
23427,11,5,1,0,0,300,1
9040,11,3,1,0,0,320,1
8963,25,16,1,0,0,1013,1
19119,11,5,1,0,0,157,1
23696,1,0,1,0,0,235,1
8940,11,2,1,0,0,60,0
10268,16,3,0,0,0,270,1
15014,11,0,1,0,2,355,1
18432,11,5,1,0,0,360,1
19637,11,0,1,0,0,45,1
9172,9,16,1,0,0,660,0
11496,16,0,1,0,0,135,1
14496,13,8,1,0,0,381,1
17330,8,0,1,0,1,120,1
19737,0,16,0,0,0,611,1
21575,0,0,1,0,1,160,1
21658,8,8,1,0,0,660,1
9232,3,0,1,0,0,1950,0
14187,13,8,1,0,0,780,1
14722,8,0,1,0,1,25,0
17722,8,0,0,0,2,60,0
11874,4,0,1,0,0,20,0
13202,9,0,1,0,0,213,0
12707,8,0,1,0,0,180,0
14035,12,5,1,0,0,810,1
21280,11,5,1,0,0,1250,1
17035,4,0,1,0,0,205,0
18280,4,0,1,0,2,50,0
6315,0,0,1,2,0,28971,1
10938,22,16,0,0,0,866,1
11688,0,0,1,0,0,730,1
13016,15,3,1,5,0,160,0
16016,1,0,1,0,1,17,0
17639,12,0,0,0,2,150,0
17344,7,0,1,0,0,25,1
7503,114,1,1,0,0,300,0
9667,11,0,1,0,0,90,0
12667,25,16,0,0,0,1625,1
13995,23,8,0,0,0,465,1
17244,10,0,1,0,0,40,0
18910,4,0,1,0,1,290,0
20238,3,0,1,4,0,40,0
21074,10,0,1,0,0,120,0
12767,28,0,1,0,0,420,0
14931,0,0,1,0,0,21,0
14974,17,0,1,0,0,2236,1
17138,0,0,1,0,0,155,1
18472,10,0,1,0,0,26,0
19259,9,0,1,0,0,60,0
20138,9,8,1,0,0,520,1
12959,9,0,1,0,0,60,1
13208,23,0,1,0,0,1071,1
14287,11,8,1,0,0,400,1
12272,11,2,1,0,0,100,0
15223,25,0,0,0,0,1170,1
18223,8,0,1,0,0,390,1
21174,4,0,1,10,0,1650,1
21715,11,5,1,0,0,174,0
9166,9,0,1,0,0,130,0
9664,11,3,1,0,0,180,1
11253,53,24,1,0,0,1230,1
12249,11,2,1,0,0,30,0
13411,10,16,1,4,0,255,1
16826,11,8,1,2,0,570,1
19743,0,16,0,0,0,775,1
19411,8,0,1,0,0,35,0
20905,0,0,0,0,0,4,1
23822,14,5,1,0,0,240,1
10185,11,8,1,0,0,126,1
11728,0,0,1,0,0,120,1
12890,1,0,1,0,0,60,0
17679,11,2,1,0,0,91,1
9046,11,5,1,0,0,300,1
11038,4,0,1,0,0,30,0
11871,7,0,1,0,0,60,0
14121,6,0,1,0,0,30,1
17038,8,0,0,0,0,30,0
18698,7,0,1,0,1,75,0
21781,1,0,1,0,0,15,1
22116,11,8,0,0,0,480,1
7151,161,0,1,0,0,240,0
9524,11,16,1,0,0,960,1
11061,3,0,1,0,0,240,0
13102,4,0,1,3,0,415,1
9501,14,5,1,0,0,240,1
9999,11,5,1,0,0,953,1
12584,8,8,1,5,0,540,1
19076,1,0,1,0,0,25,1
11937,9,0,1,0,0,30,0
11771,0,0,1,0,0,45,1
17304,9,8,1,0,0,2615,1
22093,11,3,0,0,0,21,1
23255,9,0,1,0,1,642,0
17204,11,0,1,0,2,23,0
17865,17,8,1,0,0,734,1
19368,3,0,1,0,0,45,0
21283,11,3,1,0,0,240,0
9899,2,0,1,0,0,233,0
13809,13,2,1,0,0,60,0
15973,16,8,1,3,0,456,1
15432,22,0,0,0,0,703,0
19219,11,5,1,0,0,260,1
21801,7,0,0,0,0,15,0
11745,0,0,1,0,0,24,1
13417,9,0,1,0,0,25,0
14662,13,2,1,0,0,105,0
14413,6,0,1,0,0,60,1
17745,2,0,1,0,0,60,0
10191,11,0,1,0,0,90,0
14021,-2,0,1,0,0,75,1
14556,8,0,1,0,0,470,1
15681,85,0,1,0,0,16,0
10961,4,0,1,0,0,395,1
12292,22,24,1,0,0,680,1
12206,4,0,1,0,0,60,1
15289,10,0,1,0,1,40,0
16534,9,0,1,0,2,21,0
16620,7,0,1,0,0,50,0
13225,8,0,1,0,0,550,0
14270,25,0,0,0,0,840,0
15893,11,3,1,0,0,110,1
17012,11,3,1,0,1,295,0
21881,10,0,1,0,0,131,0
10918,9,0,1,0,0,140,0
15246,25,16,0,0,0,270,1
19325,25,2,1,2,0,99,1
10769,39,5,1,0,0,360,1
12933,10,0,1,0,0,15,0
21589,0,16,0,0,0,2121,1
8213,0,0,1,0,0,60,0
8462,1,0,1,0,0,120,0
12541,11,8,1,0,0,535,1
14705,12,8,1,0,0,210,0
14954,11,3,1,0,0,151,0
19033,11,2,1,0,0,50,0
20364,3,0,1,0,0,62,1
12641,16,3,1,0,0,60,0
14805,2,0,1,0,0,125,0
16969,8,0,1,0,0,53,1
18641,10,0,0,0,0,53,1
19133,11,3,1,0,0,150,1
22969,4,0,1,0,0,278,1
9676,23,16,0,0,0,1085,1
12925,11,8,1,6,0,633,0
13921,17,2,1,0,0,60,1
14253,2,0,1,0,0,60,1
18166,3,8,1,0,0,465,1
22411,11,3,1,0,0,248,1
11906,11,3,1,0,0,280,1
17857,10,5,1,0,0,120,1
19517,11,5,1,2,0,230,0
20396,2,0,1,0,0,23,0
10718,1,0,1,0,0,60,0
11714,2,0,1,0,0,350,1
12215,4,0,1,0,0,60,1
12547,11,3,1,2,0,355,1
15464,11,3,1,0,0,45,0
16460,3,0,1,0,1,25,0
23121,0,3,1,0,0,180,1
11528,9,8,1,0,0,370,1
11737,0,0,1,0,0,66,1
12524,11,3,1,0,0,95,1
13065,10,8,1,6,0,385,1
16151,4,0,1,0,0,656,0
17479,5,18,1,0,0,460,0
23430,11,3,1,2,0,180,1
14422,5,0,1,0,0,120,1
15750,0,0,0,0,0,360,1
18999,0,0,0,0,0,270,1
20327,0,0,0,0,0,120,1
9158,10,0,1,0,0,23,0
13443,8,0,1,0,1,470,0
14771,7,0,1,0,0,60,1
16978,8,0,1,0,0,20,0
22935,8,0,1,0,0,330,1
22929,9,0,1,5,0,1590,1
8302,2,0,1,0,0,150,0
9799,25,2,1,0,0,30,1
14963,11,5,1,0,0,499,1
16291,2,0,1,0,0,100,0
19709,0,0,1,0,1,75,0
20204,11,2,1,0,0,6,1
8448,2,0,1,0,0,30,0
8989,9,0,1,0,0,120,0
10317,20,4,1,0,0,262,0
10194,11,0,1,5,0,3475,1
14153,0,0,1,0,0,120,0
14940,18,0,0,0,0,655,1
15063,2,0,1,0,0,270,1
19686,1,0,1,0,0,25,0
21555,1,0,1,0,0,30,1
10595,9,0,1,0,0,70,0
14923,1,0,1,0,0,20,0
16251,4,0,1,0,0,120,0
19500,0,0,0,0,0,435,1
19168,8,0,1,0,0,20,0
20496,0,0,1,0,0,18,1
23330,4,0,1,0,0,1845,1
12029,10,0,1,0,0,120,0
15232,11,3,1,0,0,60,0
17187,11,5,1,0,0,775,0
18066,11,16,1,0,0,1690,1
21183,11,5,1,0,0,108,1
11628,20,4,1,0,0,237,0
17379,4,0,1,0,0,50,1
18375,4,0,1,0,1,723,0
21707,0,0,0,0,0,90,1
22952,7,3,1,0,0,150,1
10987,11,8,1,0,0,875,1
12315,3,5,1,0,0,485,1
19016,11,5,1,4,0,195,1
20688,7,0,0,0,0,19,1
9175,9,24,1,0,0,1440,0
12424,28,8,0,0,0,540,1
14339,7,0,1,0,0,1164,0
16752,1,0,1,0,1,30,0
18080,11,8,1,0,0,1049,1
20244,10,0,1,0,0,1943,1
21916,8,0,1,0,0,870,1
8488,10,16,0,0,0,848,0
14439,3,0,1,0,2,55,1
17439,2,0,1,0,0,34,0
19308,12,16,0,0,0,1012,1
20931,11,5,1,0,0,300,0
23144,11,2,1,0,0,120,1
7993,17,32,1,0,0,2505,1
8239,11,16,1,0,0,833,0
13403,27,16,1,0,0,330,0
15272,11,8,1,0,0,540,1
21223,9,0,1,0,0,835,1
8929,0,0,1,0,0,60,0
9759,16,5,1,0,0,60,0
14336,12,8,1,0,0,150,0
18581,11,16,0,0,0,526,1
18415,0,16,0,0,0,759,1
9902,2,0,1,0,0,1110,1
10068,4,0,1,0,0,300,0
14857,15,24,1,4,0,4521,1
15355,4,0,1,0,0,45,0
16068,4,0,1,0,2,14,0
16400,2,16,1,0,0,395,0
22517,7,0,1,0,0,465,1
12132,11,3,1,5,0,150,0
11797,0,0,1,0,0,51,1
16211,8,0,1,0,1,15,0
18793,10,0,1,0,0,15,0
20453,1,0,0,1,0,85,1
22374,9,8,1,0,0,480,1
21784,0,0,0,0,0,580,1
9782,11,8,1,0,0,474,0
11823,14,5,1,0,0,305,0
14147,4,0,1,0,0,238,1
15733,11,3,1,0,2,60,0
10592,9,0,1,0,0,75,0
12507,0,0,1,0,0,60,1
12673,11,2,1,0,0,60,0
14671,24,5,1,0,0,460,1
17748,2,0,1,0,0,300,0
10609,8,0,1,0,0,30,0
12773,14,3,1,0,0,210,1
12650,15,2,1,4,0,115,0
14814,4,0,1,0,1,565,1
16609,14,0,1,0,0,40,0
18773,11,2,1,0,0,120,1
19099,-3,0,1,0,1,190,1
23470,10,8,1,0,0,931,0
8720,11,24,1,0,0,1704,1
9384,16,3,1,0,0,300,0
11966,28,8,1,4,0,670,1
12799,11,8,1,0,0,355,1
15876,4,0,1,0,1,66,0
10735,0,0,1,0,0,295,1
11448,18,16,1,0,0,1356,1
11989,18,5,1,0,0,195,1
17940,11,8,1,0,0,566,1
18481,3,2,1,0,0,59,1
22637,11,8,1,0,0,465,1
9006,3,5,1,0,0,300,1
13085,8,0,1,0,0,30,0
15006,11,0,1,0,0,845,1
19334,11,3,1,0,0,160,0
19085,1,0,1,0,0,35,1
19583,2,0,1,0,0,224,0
13191,10,8,1,0,0,705,1
12693,9,2,1,0,0,30,0
15398,3,0,1,4,0,40,0
17021,11,2,1,0,2,40,0
17519,0,0,1,0,0,520,0
19726,11,5,1,3,0,30,1
13961,3,0,1,0,0,100,1
14210,12,0,1,0,0,244,0
16878,0,5,0,0,0,90,1
22617,11,3,1,0,0,300,1
11319,35,8,0,0,0,1430,1
13569,12,0,1,0,0,4150,1
16274,7,0,0,0,1,72,1
17897,0,0,0,0,0,94,1
21598,11,5,1,0,0,420,1
9341,8,0,1,0,0,120,0
11505,19,0,1,0,0,180,1
11754,11,16,1,0,0,857,1
13918,20,0,0,0,0,1345,1
13669,6,0,1,0,0,30,0
16082,0,0,0,0,0,1026,1
20161,1,0,1,0,0,5,1
22082,0,0,0,0,0,1065,1
7326,0,0,1,9,0,1735,1
8949,11,0,0,0,0,255,0
9447,7,0,1,0,0,90,0
11611,53,3,1,0,0,925,0
13818,13,5,1,0,0,317,1
17605,8,0,1,0,0,90,0
11213,22,0,0,0,0,60,0
11462,32,16,0,0,0,540,1
13626,10,0,1,0,0,470,0
13377,25,8,1,15,0,1710,1
15298,10,0,1,0,1,45,0
17705,1,0,0,0,0,26,1
17462,0,0,1,0,0,60,1
21541,16,5,1,0,0,510,0
21790,1,0,1,7,0,460,1
12985,7,0,1,0,0,30,0
17313,8,0,0,2,0,41,1
13091,7,0,1,3,0,60,0
18332,3,0,1,0,1,20,0
18664,23,5,1,0,0,95,1
21249,1,0,0,0,0,60,0
10861,2,0,1,0,0,887,1
13068,10,8,1,0,0,300,1
13400,24,3,1,0,0,180,1
8136,23,0,1,0,0,480,1
9464,4,0,1,0,0,90,0
19543,11,5,1,0,0,300,1
20038,8,0,1,0,0,11,0
20871,1,0,1,1,0,44,1
21867,11,3,1,2,0,270,1
7827,14,2,1,0,0,90,0
9155,10,0,1,0,0,16,0
18524,1,0,1,0,0,81,1
19729,11,5,1,5,0,150,1
8345,25,5,1,0,0,228,0
9673,10,0,1,0,0,60,1
11671,23,0,1,0,0,180,1
15584,7,0,0,2,1,285,1
18163,9,0,1,0,0,175,0
8445,2,0,1,0,0,10,0
9656,11,3,1,0,0,180,1
15607,11,8,1,0,0,519,0
16935,2,0,1,0,0,160,1
16812,11,5,1,0,0,360,0
19142,10,0,1,0,0,15,0
22099,11,5,1,0,0,360,0
11053,1,0,1,0,0,60,1
10884,0,0,1,0,0,230,1
13709,4,0,1,0,0,60,1
16294,9,0,1,0,1,30,0
22368,11,2,1,0,0,160,1
17127,6,0,0,0,0,70,0
17545,1,0,0,0,0,240,1
11571,8,0,1,0,0,60,0
15776,10,0,1,2,2,30,0
17645,12,0,0,0,0,99,0
22809,14,5,1,0,0,300,1
11840,11,5,1,0,0,190,0
12172,11,8,1,0,0,587,1
13168,10,16,1,0,0,755,0
20330,0,0,0,0,0,324,1
23828,14,3,0,0,0,40,1
23496,14,8,1,0,0,180,1
8236,11,5,1,0,0,120,0
16394,25,16,0,0,0,928,1
18564,0,0,1,0,0,20,1
19560,3,0,1,0,0,377,1
22560,13,0,0,0,0,547,0
22892,11,8,1,0,0,480,1
11379,7,0,1,0,0,60,1
14296,13,0,1,0,0,3825,1
14379,7,0,1,0,1,80,0
18624,25,16,1,0,0,710,0
10901,11,3,1,0,0,393,1
13360,11,5,1,0,0,915,1
16311,2,0,1,0,0,360,1
19643,11,2,1,1,0,50,1
8096,15,2,1,0,0,60,0
9424,11,3,1,0,0,180,0
11588,0,0,1,0,0,60,1
14588,17,2,1,0,0,695,1
16503,21,0,0,0,0,555,0
17831,2,0,0,0,0,41,0
22408,11,8,1,0,0,668,1
22995,3,0,1,0,2,70,0
10111,0,0,1,0,0,770,1
15275,4,0,1,0,1,375,1
20144,9,0,1,0,1,415,0
21472,11,3,1,0,0,324,1
11880,3,0,1,0,0,85,0
13795,13,16,1,0,0,1117,1
14880,11,2,1,0,0,570,1
16208,8,0,1,0,0,15,0
16795,11,3,1,0,1,97,0
11780,0,0,1,0,0,240,1
16895,0,0,0,0,0,848,1
17731,7,0,0,0,0,30,0
19059,2,0,1,0,2,105,1
8597,14,3,1,0,0,180,0
13008,15,0,1,3,0,330,0
12676,11,2,1,0,0,120,0
17087,7,0,0,0,0,114,0
21664,8,5,1,0,0,540,1
8740,10,0,1,0,0,101,0
9238,2,0,1,0,0,50,0
14027,23,16,1,12,0,2010,1
15023,11,5,1,0,0,210,1
23845,7,0,1,0,0,360,1
26052,0,0,1,0,2,65,0
16234,10,0,0,0,1,96,1
17396,4,0,1,0,0,75,0
18392,4,0,1,0,0,69,0
11136,11,16,1,0,0,945,1
13460,19,16,0,0,0,315,1
17539,3,0,1,0,2,131,0
19460,0,0,0,0,0,670,1
19125,0,0,0,0,0,90,1
23539,3,0,1,4,0,630,1
11110,1,0,1,4,0,240,1
13151,15,8,1,0,0,60,0
16065,25,0,0,0,0,1536,1
15856,7,0,1,0,0,230,0
17061,10,0,1,0,0,828,0
21475,11,5,1,0,0,703,1
15756,11,8,1,0,0,680,1
20078,11,5,1,0,0,180,0
21999,30,0,1,0,0,930,1
11820,14,5,1,0,0,180,0
11279,95,5,1,0,0,1035,1
14648,11,5,1,0,0,320,1
17771,5,0,0,0,0,335,0
20101,11,16,0,0,0,670,0
8548,11,1,1,0,0,90,1
11130,11,16,1,4,0,1097,1
11963,14,5,1,0,0,100,0
13294,4,0,1,0,0,150,0
13217,9,0,1,0,0,200,0
23865,4,0,1,0,1,240,1
11153,46,24,1,4,0,1423,1
13194,10,8,1,0,0,105,0
13317,2,0,1,0,0,265,1
15358,11,3,1,0,0,187,1
18063,11,8,1,1,0,510,1
11757,11,8,1,0,0,735,1
12006,14,2,1,0,0,75,0
12255,11,3,1,0,0,180,0
23745,11,3,1,0,0,444,1
15338,8,0,1,0,1,20,0
16085,11,16,1,3,0,600,1
16583,8,0,1,0,1,81,0
20662,8,0,1,0,2,79,0
12398,8,0,1,0,0,115,0
13025,14,2,1,0,0,15,0
17353,12,0,0,0,0,38,0
18398,11,2,1,3,0,120,0
20519,11,8,1,0,0,380,1
12882,1,0,1,0,0,30,0
16961,8,0,1,0,1,50,0
21289,-3,3,1,0,0,200,1
22620,11,0,0,0,0,925,0
22285,3,0,1,0,1,100,0
14356,8,0,1,0,1,160,0
14897,3,0,1,0,0,90,0
15942,10,0,1,0,1,170,0
18684,1,0,1,0,1,405,0
18647,10,0,1,0,0,140,0
19225,11,5,1,0,0,480,1
21893,2,0,1,0,0,344,0
8262,8,0,1,0,0,60,0
10426,22,8,1,0,0,50,1
10177,11,16,1,0,0,1030,0
12341,11,2,1,2,0,120,1
14505,13,8,1,0,0,357,1
16669,4,0,1,0,0,215,0
18833,10,0,1,0,1,670,0
21246,15,16,0,0,0,1950,1
23161,11,3,1,0,0,140,1
8654,9,5,1,0,0,224,0
12447,9,5,1,0,0,255,1
12982,21,16,0,0,0,150,1
18933,3,0,1,0,1,670,0
5806,0,0,1,0,0,270,1
10134,1,0,1,0,0,30,1
12049,4,8,1,8,0,480,1
14462,11,5,1,0,0,300,1
16626,14,3,1,0,0,100,0
7821,63,1,1,0,0,240,0
10526,11,8,1,0,0,1253,1
12690,10,3,1,0,0,50,0
14313,13,0,1,0,0,30,1
14854,0,0,0,0,0,1140,1
16477,10,0,1,0,0,30,0
14514,12,0,1,0,0,325,1
20087,11,8,1,15,0,870,1
23004,3,0,1,0,1,161,0
9250,1,3,1,0,0,180,0
18072,0,0,0,0,0,1154,1
22125,11,3,1,0,0,251,0
8540,14,3,0,0,0,37,1
9868,17,16,0,0,0,1260,1
9181,9,0,1,0,0,110,0
12430,11,5,1,1,0,280,1
13017,15,2,1,0,0,5,0
14345,11,0,1,0,0,50,0
15673,29,0,0,0,0,1555,1
16343,1,0,1,0,0,10,1
17671,4,0,1,0,0,61,0
18258,14,3,1,0,0,135,1
11789,9,0,1,0,0,90,0
12330,1,0,1,4,0,565,1
18281,3,22,1,0,0,65,0
19609,14,2,1,0,0,16,1
20820,2,0,1,0,0,60,0
21607,4,0,1,0,0,240,0
11720,0,0,1,0,0,120,1
16884,13,16,0,0,0,400,0
17548,1,0,0,0,0,150,1
18381,4,0,1,0,0,46,0
21799,7,0,1,0,0,35,0
8202,1,0,1,0,0,60,0
11497,16,0,1,0,0,60,1
11620,25,16,0,0,0,305,0
12948,10,8,1,1,0,210,1
18358,1,0,1,1,0,468,1
21776,8,0,1,0,0,49,0
12516,25,16,0,0,0,1595,1
13844,12,0,1,0,0,15,0
17840,10,0,1,0,1,120,0
11580,0,0,1,0,0,113,1
12908,11,0,1,0,0,770,1
14531,11,0,1,0,0,57,0
21066,10,0,1,0,0,450,0
8640,9,2,1,0,0,60,0
8972,10,0,1,0,0,113,0
14637,32,0,0,0,0,1025,0
16051,-15,0,1,0,1,12,1
15965,2,0,1,0,2,35,0
18968,8,0,1,0,0,2331,1
20379,3,0,1,0,0,125,0
9659,11,2,1,0,0,155,1
14036,12,5,1,0,0,255,0
15364,4,0,1,0,0,50,0
15573,1,0,1,0,0,180,1
18364,1,0,1,0,2,500,1
18573,0,5,1,0,0,205,1
19901,11,0,1,0,0,219,1
21315,0,16,0,0,0,338,1
14096,7,0,1,0,0,255,0
16260,11,16,1,0,0,1748,1
20588,10,0,1,0,0,30,1
23831,14,2,1,0,0,60,1
16652,11,3,1,0,0,45,0
18275,4,0,0,0,0,30,1
21816,14,2,1,0,0,70,1
12221,17,3,1,0,0,180,0
13303,3,0,1,0,0,25,0
16303,9,0,1,0,0,53,0
17631,7,0,1,0,0,963,1
18467,10,0,1,0,0,30,0
22795,14,5,1,0,0,300,1
11829,14,2,1,0,0,30,0
15616,11,3,1,0,0,80,0
17780,14,3,1,0,0,60,0
18567,0,0,1,0,1,41,0
22895,11,8,1,3,0,510,1
10186,11,8,1,0,0,200,0
11680,0,0,1,0,0,645,1
11846,11,2,1,0,0,90,0
14763,4,0,1,0,1,200,0
15759,4,0,1,0,0,1453,1
23419,11,0,1,0,0,975,1
11703,0,0,1,0,0,140,1
20857,1,0,1,0,0,61,1
13887,7,0,1,5,0,870,1
17797,11,5,1,0,0,180,0
18464,10,0,1,0,0,190,0
19718,11,16,0,0,0,731,0
20714,4,0,1,0,0,135,1
21547,1,0,1,0,1,75,0
8122,11,0,1,0,0,180,0
11872,7,0,1,0,0,30,0
14196,13,16,1,0,0,430,1
15782,10,0,1,0,0,30,0
16778,25,0,0,0,0,1677,1
8102,15,2,1,0,0,150,0
12015,14,2,1,0,0,30,0
16094,11,5,1,0,0,990,1
16592,8,0,1,0,0,11,0
18507,2,0,1,0,0,110,1
22373,11,16,1,0,0,930,1
15234,25,5,1,0,0,170,0
17398,4,0,1,0,1,70,1
19147,3,0,1,0,1,470,0
19313,11,5,1,0,0,115,0
21234,1,0,1,0,0,350,1
21477,11,2,1,0,0,51,1
21068,10,0,0,0,0,90,0
8101,15,4,1,0,0,180,0
8476,11,5,1,0,0,300,0
10640,4,0,1,0,0,40,1
16591,8,0,1,0,1,70,0
17298,0,0,0,0,0,132,1
19462,11,5,1,0,0,110,1
8619,11,2,1,0,0,120,0
15360,11,8,1,0,0,420,1
16614,7,0,1,0,1,45,0
12555,9,8,1,3,0,450,1
15260,11,5,1,0,0,300,1
16465,10,2,1,0,1,80,0
17424,3,0,1,3,1,630,1
18629,11,0,1,0,0,335,0
19170,8,3,1,0,0,135,1
12243,14,8,1,0,0,420,1
16073,11,8,1,0,2,570,0
21895,2,0,1,0,0,23,0
16322,1,0,1,0,0,30,1
16571,19,0,0,0,1,90,0
17816,11,3,1,0,1,1270,1
20401,2,0,1,0,0,43,0
21646,2,0,0,0,1,211,1
20899,0,0,1,0,0,17,1
8058,36,8,1,0,0,703,1
10179,39,8,1,0,0,300,1
14009,9,5,1,0,0,420,0
17175,0,0,0,0,0,390,1
11616,11,5,1,12,0,645,1
14699,12,3,1,0,0,55,0
17945,11,8,1,0,0,850,1
19190,0,0,0,0,0,195,1
12635,16,0,1,0,0,150,0
13631,10,0,1,0,0,170,0
15881,4,0,1,0,2,125,0
18586,0,0,0,0,0,460,1
20209,11,2,1,0,0,69,1
9495,15,3,1,0,0,180,1
11659,0,0,1,0,0,180,1
11410,35,0,1,0,0,537,0
22230,0,0,1,2,0,270,1
11759,0,0,1,2,0,180,1
16136,3,0,1,0,1,90,0
19923,11,8,1,0,0,760,1
19917,11,0,0,0,0,244,1
22622,11,0,0,0,0,1792,1
22087,0,16,0,0,0,640,1
15446,25,0,0,0,0,800,0
21938,7,0,1,0,1,60,0
7723,36,8,0,0,0,533,1
9887,17,2,1,0,0,120,1
11510,19,0,1,0,0,1140,1
12051,4,8,1,1,0,240,1
15838,8,0,1,5,0,940,1
20166,8,0,1,0,1,60,0
21838,11,3,1,0,0,180,1
22330,1,0,1,0,0,30,1
8751,8,0,1,0,0,60,0
11668,0,0,1,0,0,438,1
17241,1,0,0,0,0,85,1
12687,10,8,1,8,0,610,1
14015,9,8,1,0,0,385,1
16554,2,0,1,0,1,67,0
20181,0,0,1,0,0,3,1
21177,11,2,1,0,0,210,1
9461,4,0,1,0,0,120,0
12710,7,0,1,0,0,60,0
13374,11,16,1,0,0,30,1
14702,12,2,1,0,0,15,0
14207,12,0,1,0,0,240,0
18120,3,2,1,0,0,120,1
8442,2,0,1,0,0,150,0
13188,10,8,1,4,0,300,1
14725,8,0,1,3,1,160,0
16053,14,0,1,0,0,30,0
15721,11,8,1,0,2,250,0
19139,10,0,1,0,0,5,0
20467,0,0,1,0,0,316,0
11499,16,0,1,0,0,300,1
12501,15,5,1,0,0,120,1
23748,11,5,1,0,0,210,0
15951,10,0,1,0,2,95,0
16492,10,0,1,0,0,65,0
16443,67,5,1,4,0,200,1
18656,10,3,1,0,0,90,0
22443,7,0,0,0,0,285,0
22609,11,8,1,0,0,480,1
7979,18,20,1,0,0,861,1
11889,2,0,1,0,0,465,1
16466,10,0,1,0,0,31,0
21876,3,0,1,0,0,20,0
12038,9,0,1,0,0,90,0
14030,12,2,1,0,0,241,0
18530,8,0,1,4,0,610,1
12599,8,16,1,0,0,1240,1
13761,25,0,1,0,0,770,0
14010,9,8,1,0,0,230,1
16678,3,0,1,0,1,30,0
18089,11,5,1,0,0,120,1
8414,7,8,1,0,0,497,0
9041,11,24,1,0,0,1440,1
11746,0,0,1,0,0,36,1
13369,11,8,1,0,0,505,1
16074,11,8,1,0,2,480,0
17070,9,0,1,0,1,432,0
20402,2,0,1,0,0,31,0
10976,1,0,1,0,0,200,1
15882,4,0,1,0,1,90,0
19961,2,0,1,0,0,1075,1
20210,11,2,1,0,0,46,1
22878,11,5,1,0,1,90,0
10913,9,0,1,0,0,99,0
13618,10,0,1,0,0,350,0
14614,1,0,1,0,0,70,1
15241,4,0,1,0,0,175,1
21647,2,0,1,0,0,54,1
9098,7,0,1,0,0,840,1
11262,39,5,1,0,0,215,1
11511,8,0,1,0,0,200,1
13426,9,0,1,0,1,120,0
21833,11,5,1,0,0,300,1
23754,11,8,0,0,0,321,1
23505,7,0,1,0,0,150,1
15098,11,5,1,0,1,241,0
15347,14,16,1,0,0,190,0
15590,21,0,1,0,0,55,0
17505,4,0,1,0,1,315,1
17511,11,0,1,0,0,1,0
21590,0,0,0,0,0,378,1
12785,11,8,1,12,0,620,1
13283,7,0,1,0,2,60,0
13326,15,0,1,0,0,1610,1
14949,25,3,1,0,0,90,1
15447,25,0,0,0,0,1152,1
17113,1,0,1,0,2,41,0
17611,13,0,0,0,0,1767,1
14806,2,0,1,0,0,20,0
15639,7,0,0,0,0,90,1
17213,2,0,0,0,0,130,0
17803,11,3,1,1,0,180,1
19134,11,5,1,0,0,58,1
21298,11,3,1,0,0,1870,1
21049,11,3,1,0,0,45,0
15739,11,8,1,4,0,640,0
16821,11,5,1,0,0,300,0
23313,7,0,1,0,2,85,0
15012,0,8,0,0,0,1140,1
15676,1,0,1,5,0,250,0
16008,1,0,1,0,2,45,0
19921,11,2,1,0,0,35,0
8205,1,0,1,0,0,60,0
19234,10,3,1,3,0,126,1
11740,14,2,1,0,0,30,1
15367,11,0,1,0,1,866,1
15699,1,0,1,3,0,690,1
16695,3,0,1,0,1,225,0
17027,4,0,1,0,0,170,1
16718,9,8,1,0,0,515,1
17714,17,16,0,0,0,1190,1
12782,11,8,1,6,0,470,1
16409,11,2,1,0,1,110,1
16200,37,5,1,0,0,180,0
17196,11,5,0,2,0,142,1
17405,3,0,1,0,0,590,1
17528,10,0,1,0,0,36,0
18733,11,2,1,0,0,24,1
10266,30,8,1,0,0,140,1
14179,25,0,0,0,0,994,1
15181,15,0,1,0,0,375,0
15507,11,8,1,0,0,980,1
17428,3,0,1,0,1,40,1
18756,11,3,1,1,1,120,0
21750,10,0,1,0,0,55,0
10953,7,0,1,0,0,150,1
12281,10,0,1,0,0,15,0
14279,11,2,1,2,0,235,1
16486,10,0,1,0,2,168,0
19443,7,0,1,0,0,80,0
21650,9,5,1,0,0,360,1
14471,11,16,1,10,0,1130,1
14302,13,8,1,0,0,300,1
14966,11,0,0,0,0,620,0
17720,8,0,0,0,0,120,0
10243,4,0,1,0,0,24,0
13661,20,8,1,0,0,395,1
19735,0,0,0,0,0,555,1
21481,4,2,1,0,0,106,0
9516,14,2,1,0,0,120,1
10512,15,3,1,0,0,140,1
16595,8,0,1,0,1,85,0
22251,4,0,1,0,0,275,0
15029,11,5,1,0,0,780,0
15576,8,0,1,0,0,10,0
17236,3,0,1,0,1,80,0
18029,0,0,1,0,1,120,1
19904,11,2,1,0,0,23,1
20236,3,0,1,0,0,80,0
21232,1,0,1,0,0,240,1
21564,1,5,1,0,1,140,1
23187,10,0,1,0,1,90,0
8723,11,16,1,0,0,960,0
11640,0,0,1,0,0,45,1
11723,0,0,1,0,0,180,1
11972,25,8,0,0,0,890,1
14640,32,8,0,0,0,420,1
15968,2,0,1,0,2,141,0
9708,22,8,1,0,0,480,1
11331,11,8,1,0,0,555,1
12032,10,0,1,0,0,90,1
15659,6,3,0,0,0,154,1
8932,0,0,1,0,0,318,1
19752,11,5,1,2,0,180,1
14285,11,8,1,5,0,665,1
