id,intervalo,estimativa,responsavel,totalsub,prioridade,minutos,atrasado
8976,240,0,1,0,0,2,0
8977,240,0,0,0,0,1,0
8978,240,0,1,0,0,2,0
8979,240,0,1,0,0,2,0
8981,240,0,1,0,0,2,0
8984,240,24,0,0,0,20,1
8988,216,0,1,0,0,2,0
8989,216,0,1,0,0,2,0
8996,192,0,1,0,0,2,0
9006,72,5,1,0,0,5,1
9007,72,5,1,0,0,11,1
9008,408,8,1,0,0,14,1
9009,72,5,1,0,0,11,1
9010,408,8,1,0,0,15,1
9012,72,16,1,0,0,16,0
9017,360,3,1,0,0,4,0
9018,696,3,1,0,0,3,0
9040,264,3,1,0,0,6,1
9041,264,24,1,0,0,24,1
9042,264,24,1,0,0,15,1
9043,264,16,1,0,0,16,0
9044,264,3,1,0,0,3,1
9045,264,16,1,0,0,16,1
9046,264,5,1,0,0,5,1
9047,264,0,1,0,0,3,0
9048,264,0,1,0,0,3,0
9050,264,0,1,0,0,3,0
9051,264,0,1,0,0,14,0
9052,264,16,0,0,0,13,1
9054,240,0,1,0,0,8,0
9071,480,2,1,0,0,4,0
9074,24,6,0,0,0,4,1
9090,192,0,1,0,0,4,1
9092,192,0,1,0,0,4,0
9094,168,0,0,0,0,9,0
9095,168,0,1,0,0,4,1
9096,168,0,1,0,0,1,1
9098,168,0,1,0,0,14,1
9110,72,0,1,0,0,16,1
9111,72,0,1,0,0,3,1
9120,24,8,1,0,0,10,1
9122,24,16,1,0,0,11,1
9133,336,3,1,0,0,3,0
9134,336,24,1,0,0,32,1
9149,240,5,1,0,0,5,0
9150,240,24,1,0,0,11,1
9151,240,16,1,0,0,21,0
9153,240,0,1,0,0,1,0
9154,240,0,1,0,0,1,0
9155,240,0,1,0,0,1,0
9156,240,0,1,0,0,1,0
9157,240,0,1,0,0,1,0
9158,240,0,1,0,0,1,0
9159,240,0,1,0,0,1,0
9162,216,0,1,0,0,2,0
9163,216,0,1,0,0,3,0
9164,216,0,1,0,0,3,0
9166,216,0,1,0,0,3,0
9171,216,16,1,0,0,2,0
9172,216,16,1,0,0,11,0
9174,216,8,1,0,0,8,0
9175,216,24,1,0,0,24,0
9176,216,2,1,0,0,8,0
9177,216,5,1,0,0,3,0
9179,216,0,1,0,0,2,0
9180,216,0,1,0,0,2,0
9181,216,0,1,0,0,2,0
9182,216,0,1,0,0,2,0
9184,216,0,0,0,0,7,0
9185,216,16,0,0,0,11,0
9196,168,0,1,0,0,2,0
9207,96,0,1,0,0,2,0
9217,96,0,1,0,0,8,0
9218,96,0,1,0,0,3,0
9221,72,0,1,0,0,3,0
9222,72,0,1,0,0,2,0
9223,72,0,1,0,0,1,0
9224,72,0,1,0,0,1,0
9225,72,0,1,0,0,1,0
9227,72,0,1,0,0,2,0
9229,72,0,0,0,0,6,0
9232,72,0,1,0,0,33,0
9238,48,0,1,0,0,1,0
9244,48,0,1,0,0,4,0
9250,24,3,1,0,0,3,0
9261,264,16,0,0,0,7,1
9262,264,8,0,0,0,3,1
9263,264,3,1,0,0,3,0
9264,264,5,1,0,0,6,0
9265,264,8,1,0,0,9,1
9266,264,24,1,0,0,22,0
9269,264,16,1,0,0,24,1
9270,264,16,1,0,0,33,0
9275,240,0,1,0,0,2,0
9297,216,0,1,0,0,3,0
9341,192,0,1,0,0,2,0
9344,192,24,1,0,0,25,0
9355,96,0,1,0,0,5,0
9363,408,5,1,0,0,4,0
9374,48,0,1,0,0,6,1
9375,48,0,1,0,0,3,1
9376,48,0,1,0,0,6,1
9377,48,0,1,0,0,3,1
9378,384,2,1,0,0,2,0
9379,384,2,1,0,0,3,0
9380,48,0,1,0,0,24,1
9384,384,3,1,0,0,5,0
9385,384,3,1,0,0,3,0
9400,264,8,0,0,0,13,1
9401,264,8,0,0,0,16,1
9417,264,3,1,0,0,3,0
9418,264,3,1,0,0,3,0
9419,264,3,1,0,0,3,0
9420,264,8,1,0,0,15,0
9421,264,16,1,0,0,24,1
9422,264,16,1,0,0,17,1
9423,264,5,1,0,0,6,0
9424,264,3,1,0,0,3,0
9425,264,24,1,0,0,42,0
9427,264,0,1,0,0,2,0
9437,48,16,1,2,0,11,1
9439,48,0,1,0,0,2,1
9441,48,0,1,0,0,2,1
9446,168,0,1,0,0,5,0
9447,168,0,1,0,0,2,0
9448,168,0,1,0,0,2,0
9459,96,0,1,0,0,2,0
9460,96,0,1,0,0,3,0
9461,96,0,1,0,0,2,0
9462,96,0,1,0,0,1,0
9463,432,5,1,0,0,4,1
9464,96,0,1,0,0,2,0
9471,72,0,0,0,0,9,0
9484,384,5,1,0,0,3,1
9488,360,16,0,0,0,12,1
9489,360,16,0,0,0,3,1
9492,24,0,1,0,0,6,0
9493,360,2,1,0,0,2,1
9494,696,2,1,0,0,2,1
9495,360,3,1,0,0,3,1
9500,336,3,0,0,0,2,1
9501,336,5,1,0,0,4,1
9503,336,2,1,0,0,2,1
9504,336,2,1,0,0,2,1
9505,1008,8,1,0,0,7,0
9512,336,3,1,0,0,3,1
9513,336,2,1,0,0,2,1
9514,336,2,1,0,0,2,1
9515,336,3,1,0,0,2,1
9516,336,2,1,0,0,2,1
9523,264,16,1,0,0,16,0
9524,264,16,1,0,0,16,1
9525,264,24,1,0,0,22,1
9528,264,5,0,0,0,5,1
9529,264,2,1,0,0,2,0
9530,264,2,1,0,0,2,0
9531,264,2,1,0,0,2,0
9532,264,8,1,0,0,6,1
9584,96,16,1,0,0,24,1
9585,96,16,1,0,0,16,1
9586,96,3,1,0,0,4,1
9587,96,16,1,0,0,22,1
9627,72,0,1,0,0,3,0
9635,48,16,1,0,0,16,1
9636,384,8,0,0,0,12,1
9637,384,8,0,0,0,13,1
9647,264,2,1,0,0,2,1
9648,264,24,1,0,0,20,1
9650,264,24,1,0,0,24,1
9651,600,16,1,0,0,23,1
9652,264,5,1,0,0,4,1
9654,264,16,1,0,0,16,1
9655,264,3,1,0,0,4,1
9656,264,3,1,0,0,3,1
9658,264,5,1,3,0,6,1
9659,264,2,1,0,0,3,1
9660,264,24,1,0,0,30,1
9661,264,5,1,0,0,16,1
9662,248,8,1,0,0,9,1
9663,264,8,1,0,0,8,1
9664,264,3,1,0,0,3,1
9665,264,0,1,0,0,2,0
9666,264,0,1,0,0,2,0
9667,264,0,1,0,0,2,0
9668,264,0,1,0,0,54,1
9673,240,0,1,0,0,1,1
9676,552,16,0,0,0,19,1
9677,552,8,0,0,0,8,1
9679,552,3,1,0,0,1,0
9680,552,0,1,0,0,5,0
9681,216,0,1,0,0,1,1
9683,216,0,1,0,0,2,1
9684,552,3,1,0,0,2,0
9685,216,0,1,0,0,1,1
9686,552,2,1,0,0,1,0
9687,216,0,1,0,0,4,1
9688,552,5,1,0,0,5,0
9690,552,5,1,0,0,5,0
9691,552,5,1,0,0,4,0
9692,552,3,1,0,0,2,0
9703,528,5,1,0,0,3,0
9704,1200,8,1,0,0,7,1
9705,1200,8,1,0,0,5,1
9707,528,5,1,0,0,3,0
9708,528,8,1,0,0,8,1
9710,864,5,1,0,0,8,1
9711,528,2,1,0,0,1,0
9712,528,3,1,0,0,2,0
9714,864,5,1,0,0,3,1
9715,528,3,1,0,0,3,0
9717,528,2,1,0,0,1,0
9718,528,2,1,0,0,1,0
9727,96,0,1,0,0,3,1
9752,96,0,1,0,0,6,1
9755,1416,3,1,0,0,2,0
9758,48,0,1,0,0,3,1
9759,384,5,1,0,0,1,0
9760,384,2,1,0,0,1,0
9761,48,0,1,0,0,2,1
9762,384,5,1,0,0,5,0
9763,1392,16,1,0,0,14,1
9771,24,0,1,0,0,4,0
9779,264,2,1,0,0,1,0
9782,264,8,1,0,0,8,0
9783,264,2,1,0,0,2,0
9784,264,5,1,0,0,3,0
9785,600,2,1,0,0,1,1
9788,264,2,1,0,0,1,0
9790,264,0,1,0,0,2,0
9791,264,0,1,0,0,2,0
9792,264,0,1,0,0,12,1
9793,264,2,1,0,0,1,0
9794,264,3,1,0,0,1,0
9795,264,2,1,0,0,1,0
9796,264,2,1,0,0,1,0
9798,264,2,1,0,0,3,0
9799,600,2,1,0,0,1,1
9801,240,0,1,0,0,1,0
9804,240,16,1,0,0,13,0
9811,216,0,1,0,0,48,1
9819,264,24,1,0,0,22,1
9856,96,0,1,0,0,13,0
9868,408,16,0,0,0,21,1
9869,408,8,0,0,0,14,1
9870,72,0,1,0,0,3,0
9876,408,3,1,0,0,4,1
9877,408,3,1,0,0,3,1
9878,408,2,1,0,0,1,1
9879,408,5,1,0,0,7,1
9880,408,2,1,0,0,2,1
9883,408,2,1,0,0,2,1
9884,408,3,1,0,0,3,1
9886,744,8,1,0,0,11,1
9887,408,2,1,0,0,2,1
9890,408,2,1,0,0,2,1
9897,384,2,1,0,0,2,1
9899,48,0,1,0,0,4,0
9902,48,0,1,0,0,19,1
9916,144,16,1,0,0,9,1
9977,336,3,1,0,0,3,1
9978,336,2,1,0,0,1,1
9979,336,2,0,0,0,1,0
9980,336,2,1,0,0,2,1
9981,672,2,1,0,0,1,1
9982,672,2,1,0,0,2,1
9986,336,2,1,0,0,1,1
9992,264,0,1,0,0,48,1
9993,264,2,1,0,0,2,1
9997,264,16,1,4,0,27,1
9998,264,5,1,0,0,5,1
9999,264,5,1,0,0,16,1
10000,264,16,1,0,0,22,1
10005,264,0,1,0,0,7,0
10006,1608,4,1,0,0,4,0
10009,264,2,1,0,0,2,1
10066,96,0,1,0,0,6,0
10067,96,0,1,0,0,1,0
10068,96,0,1,0,0,5,0
10103,408,16,0,0,0,8,0
10104,408,16,0,0,0,13,0
10110,72,0,1,0,0,2,1
10124,1056,5,1,0,0,11,1
10134,24,0,1,0,0,1,1
10135,24,0,1,0,0,1,1
10136,24,0,1,0,0,3,1
10137,24,0,1,0,0,1,1
10138,24,0,1,0,0,2,1
10139,360,2,1,0,0,2,0
10141,24,0,1,0,0,7,1
10155,24,0,1,0,0,1,1
10177,264,16,1,0,0,18,0
10179,936,8,1,0,0,5,1
10180,600,5,1,0,0,1,1
10183,264,8,1,0,0,19,1
10185,264,8,1,0,0,3,1
10186,264,8,1,0,0,4,0
10187,264,8,1,2,0,5,1
10188,600,8,1,0,0,13,1
10189,264,8,1,0,0,13,1
10190,264,0,1,0,0,2,0
10191,264,0,1,0,0,2,0
10192,264,0,1,0,0,2,0
10193,264,5,1,2,0,5,0
10194,264,0,1,5,0,58,1
10197,240,0,1,0,0,1,0
10199,240,0,1,0,0,17,0
10201,240,0,1,0,0,1,0
10203,240,0,1,0,0,2,0
10205,240,0,1,0,0,7,0
10206,240,0,1,0,0,2,0
10207,240,0,1,0,0,2,0
10210,240,0,1,0,0,1,0
10211,240,0,1,0,0,2,0
10212,240,0,1,0,0,2,0
10213,240,0,1,0,0,6,0
10214,240,0,1,0,0,8,0
10219,216,0,1,0,0,1,0
10235,96,0,1,0,0,2,0
10236,96,0,1,0,0,1,0
10238,96,0,1,0,0,1,0
10239,96,0,1,0,0,1,0
10240,96,0,1,0,0,1,0
10241,96,0,1,0,0,1,0
10242,96,0,1,0,0,2,0
10243,96,0,1,0,0,1,0
10244,96,0,1,0,0,1,0
10246,96,0,1,0,0,1,0
10247,96,0,1,0,0,1,0
10254,72,0,1,0,0,2,0
10255,72,0,1,0,0,3,0
10256,72,0,1,0,0,2,1
10257,72,0,1,0,0,3,0
10261,48,0,1,0,0,1,0
10262,48,0,1,0,0,7,1
10263,48,0,1,0,0,2,0
10265,48,0,1,0,0,3,0
10266,720,8,1,0,0,3,1
10268,384,3,0,0,0,5,1
10282,24,0,1,0,0,2,1
10290,360,2,1,0,0,6,1
10301,336,16,0,0,0,8,1
10302,336,8,0,0,0,4,1
10317,480,4,1,0,0,5,0
10328,264,3,1,3,0,10,1
10329,264,3,1,0,0,2,0
10335,264,16,1,0,0,17,1
10336,264,0,1,0,0,2,0
10337,264,0,1,0,0,2,0
10338,264,0,1,0,0,1,0
10339,264,0,1,0,0,2,0
10341,264,0,1,8,0,54,1
10345,264,2,1,0,0,2,0
10346,264,2,1,0,0,2,0
10348,264,3,1,0,0,4,1
10349,264,3,0,0,0,2,0
10351,264,8,1,0,0,9,1
10368,240,0,1,0,0,2,0
10369,240,0,1,0,0,2,0
10416,192,0,1,2,0,20,1
10422,192,0,1,0,0,2,1
10425,192,0,1,0,0,1,1
10426,528,8,1,0,0,1,1
10429,168,0,1,0,0,1,1
10441,432,8,1,1,0,9,1
10462,72,0,1,0,0,3,1
10484,384,2,1,0,0,1,1
10498,48,0,1,0,0,6,1
10503,696,2,1,0,0,2,0
10504,24,0,1,0,0,7,1
10507,360,3,1,0,0,3,1
10510,360,16,0,0,0,7,0
10511,360,8,0,0,0,12,0
10512,360,3,1,0,0,3,1
10516,360,5,1,0,0,4,1
10523,264,24,1,0,0,46,1
10526,264,8,1,0,0,21,1
10528,264,2,0,0,0,1,0
10530,264,0,1,0,0,3,0
10531,264,0,1,0,0,3,0
10532,264,0,1,0,0,3,0
10533,264,3,1,0,0,2,0
10534,600,3,1,0,0,5,1
10536,264,5,1,0,0,6,1
10539,264,3,1,0,0,2,1
10540,264,0,1,7,0,29,1
10541,264,2,1,0,0,2,0
10559,1248,8,1,0,0,8,1
10590,216,0,1,0,0,2,0
10591,216,0,1,0,0,1,0
10592,216,0,1,0,0,2,0
10593,216,0,1,0,0,2,0
10595,216,0,1,0,0,2,0
10597,216,0,1,0,0,1,0
10609,192,0,1,0,0,1,0
10610,192,0,1,0,0,2,0
10627,192,16,1,0,0,16,1
10631,168,0,1,0,0,1,0
10640,96,0,1,0,0,1,1
10641,96,0,1,0,0,1,1
10642,96,0,1,0,0,1,1
10649,96,0,1,0,0,12,0
10650,432,5,1,0,0,4,1
10659,96,0,0,0,0,7,1
10671,408,3,1,0,0,3,0
10718,24,0,1,0,0,1,0
10725,360,3,1,0,0,2,0
10736,336,8,1,0,0,2,0
10751,480,4,1,0,0,3,0
10756,264,24,1,6,0,32,1
10763,264,3,1,0,0,4,0
10764,264,16,1,0,0,15,1
10765,264,16,1,0,0,15,1
10766,264,8,1,0,0,13,1
10767,600,16,1,0,0,18,1
10768,936,8,1,2,0,10,1
10769,936,5,1,0,0,6,1
10786,240,0,1,0,0,1,0
10790,552,2,1,0,0,1,0
10802,192,3,1,0,0,3,1
10819,168,0,1,0,0,19,1
10847,384,2,1,0,0,2,1
10850,384,16,0,0,0,15,0
10851,384,8,0,0,0,8,0
10857,1896,1,1,0,0,7,1
10860,384,2,1,0,0,3,1
10861,48,0,1,0,0,15,1
10865,48,0,1,0,0,4,1
10868,24,0,1,0,0,3,1
10871,360,2,1,0,0,1,0
10877,360,2,1,0,0,1,1
10878,360,2,1,0,0,1,0
10897,264,3,1,0,0,2,0
10898,264,16,1,0,0,16,1
10901,264,3,1,0,0,7,1
10902,264,0,1,0,0,2,0
10913,216,0,1,0,0,2,0
10914,216,0,1,0,0,2,0
10915,216,0,1,0,0,2,0
10916,216,0,1,0,0,1,0
10917,216,0,1,0,0,5,0
10918,216,0,1,0,0,3,0
10919,216,0,1,0,0,5,1
10922,216,0,1,0,0,3,0
10923,216,0,1,0,0,9,1
10924,216,0,1,0,0,2,0
10925,216,0,1,0,0,6,0
10926,216,0,1,0,0,3,1
10928,312,0,0,0,0,2,0
10930,312,0,1,0,0,11,1
10931,312,0,0,0,0,34,0
10932,312,0,0,0,0,11,1
10933,312,0,0,0,0,11,1
10937,192,0,1,0,0,1,0
10938,528,16,0,0,0,15,1
10939,528,8,0,0,0,17,1
10948,192,0,1,0,0,8,0
10949,192,0,1,0,0,3,1
10950,168,0,1,1,0,6,1
10951,168,0,1,0,0,1,1
10952,168,0,1,0,0,9,1
10953,168,0,1,0,0,3,1
10954,168,0,1,0,0,2,1
10958,96,0,1,0,0,9,1
10959,432,16,1,0,0,16,0
10961,96,0,1,0,0,7,1
10962,96,0,1,0,0,6,1
10975,24,0,1,0,0,4,1
10976,24,0,1,0,0,4,1
10981,264,2,1,0,0,3,1
10982,264,3,1,0,0,3,0
10983,264,3,0,0,0,1,1
10984,264,2,1,0,0,1,0
10986,264,5,1,0,0,6,1
10987,264,8,1,0,0,15,1
10988,600,5,1,0,0,9,1
10990,264,3,1,1,0,8,1
10991,264,8,1,1,0,32,1
11014,480,4,1,0,0,3,0
11021,192,0,1,0,0,1,0
11028,168,0,1,0,0,1,0
11034,96,0,1,0,0,1,0
11037,96,0,1,0,0,3,0
11038,96,0,1,0,0,1,0
11039,96,0,1,0,0,6,0
11040,96,0,1,0,0,1,0
11041,96,0,1,0,0,1,0
11042,96,0,1,0,0,11,0
11047,72,0,1,0,0,1,0
11053,24,0,1,0,0,1,1
11061,72,0,1,0,0,4,0
11063,72,0,1,0,0,2,0
11067,384,16,0,0,0,16,1
11068,384,8,0,0,0,13,1
11086,48,0,1,0,0,1,0
11088,48,0,1,0,0,2,0
11089,48,0,1,0,0,2,0
11109,24,0,1,0,0,1,0
11110,24,0,1,4,0,4,1
11111,24,0,1,5,0,5,1
11112,24,0,1,0,0,2,0
11118,24,0,1,4,0,11,1
11124,72,0,0,0,0,6,0
11125,456,12,1,0,0,14,0
11127,264,8,1,0,0,32,1
11128,264,3,1,0,0,3,1
11129,264,5,1,8,0,9,1
11130,264,16,1,4,0,19,1
11131,264,5,1,0,0,1,1
11132,264,5,1,3,0,11,1
11135,264,8,1,0,0,7,1
11136,264,16,1,0,0,16,1
11137,264,16,1,0,0,15,1
11139,264,5,0,0,0,2,1
11140,264,3,1,0,0,13,1
11141,264,8,1,0,0,13,1
11142,264,8,1,9,0,23,1
11143,264,8,1,0,0,8,1
11144,264,16,1,0,0,17,1
11145,600,8,1,1,0,10,1
11146,600,16,1,0,0,27,1
11147,600,5,1,1,0,25,1
11148,600,24,0,0,0,33,0
11149,600,8,0,0,0,12,0
11150,600,16,1,0,0,17,0
11151,600,24,1,20,0,37,1
11152,1104,16,1,0,0,10,1
11153,1104,24,1,4,0,24,1
11159,240,0,1,0,0,6,1
11193,240,0,1,0,0,1,1
11207,192,0,1,0,0,3,0
11213,528,0,0,0,0,1,0
11215,168,0,1,0,0,1,0
11222,168,0,1,0,0,2,0
11223,168,0,1,0,0,3,0
11226,168,0,1,0,0,2,1
11251,96,3,1,0,0,4,1
11252,1608,5,1,0,0,3,1
11253,1272,24,1,0,0,21,1
11254,1608,5,1,0,0,9,1
11255,936,24,1,0,0,19,0
11256,1272,8,1,0,0,4,1
11257,2616,2,1,0,0,3,1
11258,936,24,1,13,0,26,1
11259,2280,5,1,0,0,8,1
11260,1608,3,1,0,0,3,1
11261,1608,16,1,0,0,11,1
11262,936,5,1,0,0,4,1
11263,2280,8,1,0,0,11,1
11264,2616,5,1,2,0,5,1
11265,936,5,1,1,0,8,1
11266,2280,8,1,2,0,9,1
11267,2616,8,1,0,0,8,1
11268,1608,16,1,0,0,5,1
11269,936,16,1,1,0,16,1
11270,2280,16,1,4,0,12,1
11271,1608,16,1,1,0,18,1
11272,2616,16,1,15,0,18,1
11273,3288,8,1,0,0,22,1
11274,936,16,1,0,0,31,1
11275,2616,16,1,0,0,10,1
11276,1608,8,1,0,0,18,1
11277,3288,16,1,0,0,5,1
11278,1608,5,1,0,0,11,1
11279,2280,5,1,0,0,18,1
11280,1608,8,1,0,0,11,1
11281,2616,8,1,8,0,9,1
11282,3288,8,1,0,0,6,1
11299,1128,0,1,0,0,78,1
11307,48,0,1,0,0,1,0
11318,840,16,0,0,0,6,1
11319,840,8,0,0,0,24,1
11331,264,8,1,0,0,10,1
11332,264,16,1,3,0,25,1
11333,264,8,1,0,0,13,1
11340,744,0,1,0,0,13,1
11341,744,0,1,0,0,13,1
11365,816,0,1,0,0,3,0
11372,192,0,1,0,0,3,1
11373,936,0,1,0,0,2,0
11377,96,16,1,0,0,27,1
11378,504,1,1,0,0,1,1
11379,168,0,1,0,0,1,1
11380,168,0,1,0,0,2,1
11384,96,0,1,0,0,1,1
11385,96,0,1,0,0,9,1
11386,96,2,1,0,0,1,1
11389,72,0,1,0,0,4,1
11398,480,4,1,0,0,4,0
11406,408,2,1,0,0,4,1
11410,840,0,1,0,0,9,0
11427,504,0,1,0,0,1,0
11441,432,3,1,0,0,2,1
11448,432,16,1,0,0,23,1
11457,432,3,1,0,0,3,1
11459,432,8,1,0,0,9,1
11460,432,2,1,0,0,2,1
11461,432,3,1,2,0,3,1
11462,768,16,0,0,0,9,1
11463,768,16,0,0,0,16,1
11464,432,8,1,0,0,8,1
11465,432,5,1,0,0,5,1
11471,432,16,1,0,0,16,1
11472,432,16,1,0,0,9,1
11474,432,2,1,0,0,1,1
11482,240,0,1,0,0,7,1
11485,408,0,1,0,0,2,0
11486,408,0,1,0,0,1,0
11487,408,0,1,0,0,1,0
11495,216,0,1,0,0,1,1
11496,384,0,1,0,0,3,1
11497,384,0,1,0,0,1,1
11498,384,16,1,0,0,16,1
11499,384,0,1,0,0,5,1
11501,192,0,1,0,0,4,1
11502,192,0,1,0,0,3,1
11504,360,0,1,0,0,3,1
11505,456,0,1,0,0,3,1
11506,192,0,1,0,0,14,1
11507,360,0,1,0,0,1,0
11508,192,0,1,0,0,3,1
11509,192,0,1,0,0,11,1
11510,456,0,1,0,0,19,1
11511,192,0,1,0,0,4,1
11515,168,2,1,0,0,4,1
11516,336,16,1,7,0,30,1
11521,504,0,1,0,0,51,1
11523,240,16,1,0,0,15,1
11527,264,4,1,0,0,22,1
11528,216,8,1,0,0,7,1
11529,240,8,1,0,0,26,1
11530,240,2,1,0,0,1,1
11532,240,4,1,0,0,3,1
11533,216,10,1,0,0,14,1
11534,216,6,1,0,0,5,1
11535,96,2,1,0,0,5,1
11546,72,0,1,0,0,4,1
11549,576,0,1,0,0,12,0
11550,552,3,1,0,0,4,1
11560,240,0,1,0,0,2,0
11562,48,0,1,0,0,2,1
11563,288,0,1,0,0,7,1
11570,192,0,1,0,0,2,1
11571,192,0,1,0,0,1,0
11607,264,3,1,0,0,6,0
11609,264,5,1,0,0,12,0
11611,1272,3,1,0,0,16,0
11616,264,5,1,12,0,11,1
11618,264,8,1,0,0,8,1
11619,264,24,1,23,0,44,1
11620,600,16,0,0,0,6,0
11621,600,8,0,0,0,11,0
11628,480,4,1,0,0,4,0
11633,264,0,1,0,0,2,0
11645,240,0,1,0,0,2,0
11653,240,0,1,0,0,10,1
11657,240,0,1,2,0,22,1
11671,552,0,1,0,0,3,1
11696,5472,16,1,2,0,21,0
11714,48,0,1,0,0,6,1
11722,5400,5,1,1,0,5,0
11727,360,8,1,0,0,14,1
11729,360,2,1,0,0,2,0
11732,336,0,1,0,0,5,1
11740,336,2,1,0,0,1,1
11742,336,0,1,0,0,8,0
11747,600,16,0,0,0,7,0
11748,600,8,0,0,0,22,0
11754,264,16,1,0,0,15,1
11755,264,8,1,0,0,6,1
11756,264,16,1,0,0,13,1
11757,264,8,1,0,0,13,1
11766,264,0,1,0,0,3,1
11773,240,0,1,0,0,2,0
11776,240,0,1,0,0,3,0
11783,4944,8,1,0,0,6,0
11789,216,0,1,0,0,2,0
11796,192,0,1,0,0,1,0
11810,504,0,1,0,0,1,0
11811,168,0,1,0,0,5,0
11816,72,0,1,0,0,3,0
11817,72,0,1,0,0,3,0
11818,48,0,1,0,0,2,1
11819,24,0,1,8,0,12,1
11820,336,5,1,0,0,3,0
11821,336,2,1,0,0,5,0
11822,336,16,1,2,0,18,0
11823,336,5,1,0,0,6,0
11824,336,3,1,0,0,6,0
11825,336,2,1,0,0,5,0
11826,336,5,1,0,0,5,0
11827,336,2,1,0,0,1,0
11828,336,3,1,1,0,7,0
11829,336,2,1,0,0,1,0
11830,336,16,1,0,0,14,0
11831,336,2,1,0,0,1,0
11832,264,5,1,0,0,7,0
11833,4296,3,1,0,0,2,1
11834,264,5,1,0,0,3,0
11835,4296,2,1,0,0,1,1
11836,264,5,1,0,0,2,0
11838,264,2,1,0,0,1,0
11839,264,5,1,0,0,14,1
11840,264,5,1,0,0,4,0
11841,264,5,1,4,0,10,0
11842,264,16,1,0,0,6,1
11843,264,2,1,0,0,2,0
11844,264,2,1,0,0,2,0
11845,264,2,1,0,0,2,0
11846,264,2,1,0,0,2,0
11847,264,2,1,0,0,2,0
11848,600,16,0,0,0,40,1
11849,600,8,0,0,0,11,1
11852,240,3,1,1,0,5,0
11854,240,0,1,0,0,1,0
11867,168,0,1,0,0,1,0
11868,168,0,1,0,0,1,0
11869,168,0,1,0,0,2,0
11871,168,0,1,0,0,1,0
11872,168,0,1,0,0,1,0
11873,168,0,1,0,0,2,0
11874,96,0,1,0,0,1,0
11875,96,0,1,0,0,1,0
11876,96,0,1,0,0,1,0
11877,96,0,1,0,0,1,0
11879,96,0,1,0,0,1,0
11880,72,0,1,0,0,2,0
11886,48,0,1,0,0,1,0
11887,48,0,1,0,0,6,0
11888,48,0,1,0,0,3,0
11889,48,0,1,0,0,8,1
11891,264,16,1,0,0,17,1
11892,264,5,1,0,0,4,0
11895,264,0,1,0,0,3,0
11896,264,2,1,0,0,1,0
11897,264,8,1,0,0,9,0
11898,264,3,1,0,0,4,0
11902,600,16,0,0,0,41,1
11903,600,8,0,0,0,14,1
11904,264,5,1,0,0,8,0
11905,264,2,1,0,0,1,0
11906,264,3,1,0,0,5,1
11907,264,0,1,0,0,2,0
11924,1224,8,1,6,0,7,1
11937,216,0,1,0,0,1,0
11938,216,0,1,0,0,2,0
11939,528,5,1,0,0,8,0
11940,192,0,1,0,0,3,0
11941,192,0,1,0,0,3,0
11942,840,16,1,7,0,10,1
11943,840,16,1,6,0,11,1
11958,96,0,1,0,0,2,0
11963,336,5,1,0,0,2,0
11965,336,0,1,4,0,25,1
11966,672,8,1,4,0,12,1
11967,672,5,1,0,0,16,1
11969,264,5,1,0,0,9,0
11971,600,16,0,0,0,8,1
11972,600,8,0,0,0,15,1
11977,240,0,1,0,0,4,0
11986,432,2,1,0,0,1,1
11987,432,16,1,10,0,16,1
11988,768,16,1,4,0,11,0
11989,432,5,1,0,0,4,1
11996,72,0,1,0,0,4,0
11997,72,8,1,3,0,9,1
11998,72,0,1,0,0,1,0
12002,696,8,1,0,0,4,1
12006,336,2,1,0,0,2,0
12007,336,2,1,0,0,1,0
12009,336,2,1,0,0,1,0
12010,336,2,1,0,0,1,0
12011,336,2,1,0,0,1,0
12012,336,2,1,0,0,1,0
12013,336,2,1,0,0,1,0
12014,336,2,1,0,0,1,0
12015,336,2,1,0,0,1,0
12016,336,2,1,0,0,1,0
12017,336,2,1,0,0,1,0
12018,264,16,1,7,0,31,1
12019,600,16,0,0,0,20,1
12020,600,8,0,0,0,17,1
12021,264,16,1,4,0,17,1
12022,264,16,1,3,0,14,1
12026,264,0,1,0,0,2,0
12027,264,0,1,0,0,1,0
12028,264,0,1,0,0,3,0
12029,240,0,1,0,0,2,0
12030,240,0,1,0,0,3,0
12031,240,0,1,0,0,1,1
12032,240,0,1,0,0,2,1
12033,240,0,1,0,0,1,1
12034,240,0,1,0,0,6,1
12035,576,5,1,0,0,5,1
12036,552,5,1,0,0,7,1
12037,216,0,1,0,0,2,0
12038,216,0,1,0,0,2,0
12039,216,0,1,0,0,2,0
12041,192,0,1,0,0,2,0
12042,192,2,1,0,0,2,1
12043,192,0,1,0,0,2,0
12044,192,0,1,0,0,2,0
12047,96,0,1,0,0,3,1
12049,96,8,1,8,0,8,1
12050,96,8,1,4,0,3,1
12051,96,8,1,1,0,4,1
12052,96,16,1,1,0,4,1
12053,600,8,1,1,0,6,0
12054,600,16,1,1,0,5,0
12055,96,0,1,6,0,10,1
12057,96,0,1,0,0,3,1
12073,72,0,1,0,0,3,0
12074,72,0,1,0,0,8,1
12075,384,8,1,9,0,8,1
12078,24,0,1,0,0,4,1
12079,336,16,1,6,0,16,1
12081,336,5,1,0,0,4,0
12082,168,16,1,0,0,15,1
12083,504,16,1,0,0,5,0
