id,intervalo,estimativa,responsavel,totalsub,urgente,alta,tempoGasto,classe,Melhoria/Funcionalidade,Defeito,Tarefa,Defeito do Cliente,Cash,Task,Planejado,Não Planejado,Mobile,Backend,high,frontend,Planejada,Não Planejada,Outros
11151,36000,1440,5.333333333333333,20,0,0,2185,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11159,14400,0,9.333333333333334,0,0,0,360,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
11193,14400,0,7.333333333333333,0,0,0,53,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
12585,11520,960,5.333333333333333,13,0,0,990,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12605,5760,0,9.333333333333334,0,0,0,180,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12618,25920,0,8.666666666666666,0,0,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12620,5760,0,8.666666666666666,0,0,0,120,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12622,4320,0,8.666666666666666,0,0,0,140,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12627,4320,0,8.666666666666666,0,0,0,550,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12628,24480,120,9.333333333333334,0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12629,23040,180,5.333333333333333,0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12630,23040,120,9.333333333333334,0,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12635,23040,0,8.666666666666666,0,0,0,150,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12636,23040,180,9.333333333333334,0,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12637,23040,120,3.3333333333333335,0,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12638,23040,180,9.333333333333334,0,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12644,21600,480,9.333333333333334,0,0,0,300,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12645,21600,120,3.3333333333333335,0,0,0,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12646,21600,180,5.333333333333333,3,0,0,180,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12647,21600,180,3.3333333333333335,7,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12654,20160,180,9.333333333333334,0,0,0,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12660,20160,300,9.333333333333334,0,0,0,120,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12661,20160,120,5.333333333333333,7,0,0,220,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12669,36000,0,5.666666666666667,0,0,0,1071,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12671,15840,120,9.333333333333334,0,0,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12672,15840,300,9.333333333333334,0,0,0,150,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12687,14400,480,5.333333333333333,8,0,0,610,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12688,14400,0,5.666666666666667,0,0,0,971,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12694,12960,120,9.333333333333334,0,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12695,12960,120,9.333333333333334,0,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12697,12960,180,3.3333333333333335,0,0,0,55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12710,10080,0,9.333333333333334,0,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12712,10080,0,9.333333333333334,0,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12722,4320,240,8.666666666666666,0,0,0,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12727,5760,0,9.333333333333334,0,0,0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12739,4320,0,9.333333333333334,0,0,0,120,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12745,4320,960,5.333333333333333,2,0,0,420,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12752,1440,0,9.333333333333334,0,0,0,180,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12769,40320,960,0,0,0,0,1155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12770,40320,480,0,0,0,0,515,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12771,40320,0,0,0,0,0,1091,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12777,15840,300,5.333333333333333,0,0,0,100,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12778,15840,960,8.666666666666666,0,0,0,895,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12779,15840,480,3.3333333333333335,5,0,0,1070,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12780,36000,480,9.333333333333334,0,0,0,410,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12786,15840,300,5.333333333333333,3,0,0,250,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12787,15840,300,5.333333333333333,3,0,0,210,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12788,15840,180,5.333333333333333,2,0,0,150,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12789,15840,480,5.333333333333333,6,0,0,270,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12804,15840,480,9.333333333333334,0,0,0,465,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12805,15840,480,9.333333333333334,0,0,0,480,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12813,14400,0,9.333333333333334,0,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12814,14400,0,9.333333333333334,0,0,0,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12828,12960,0,8.666666666666666,6,0,0,245,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12864,4320,0,9.333333333333334,0,0,0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12878,2880,0,4.0,5,0,0,575,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12880,1440,0,9.333333333333334,0,0,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12881,1440,0,9.333333333333334,0,0,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12886,1440,0,9.333333333333334,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12889,1440,0,9.333333333333334,0,0,0,60,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12894,60480,480,8.666666666666666,3,0,0,975,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12895,20160,180,8.666666666666666,0,0,0,120,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12896,20160,480,3.3333333333333335,1,0,0,1271,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12897,40320,0,5.666666666666667,0,0,0,300,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12906,15840,0,5.666666666666667,0,0,0,240,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12920,15840,480,9.333333333333334,2,0,0,450,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12921,15840,480,9.333333333333334,0,0,0,720,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12922,15840,480,5.333333333333333,5,0,0,300,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12928,15840,120,6.666666666666667,0,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12929,15840,300,6.666666666666667,4,0,0,330,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12931,15840,180,6.666666666666667,0,0,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12936,14400,0,5.333333333333333,0,0,0,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12937,14400,0,5.333333333333333,0,0,0,65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12938,14400,0,5.333333333333333,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12939,14400,0,5.333333333333333,12,0,0,310,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12944,14400,180,4.0,0,0,0,220,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12945,14400,480,6.666666666666667,0,0,0,1060,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12946,14400,300,6.666666666666667,0,0,0,165,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12947,14400,960,4.0,4,0,0,1150,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12953,14400,120,8.666666666666666,0,0,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12954,14400,300,8.666666666666666,1,0,0,785,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13320,2880,0,4.0,3,0,0,415,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13321,2880,0,4.0,0,0,0,300,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13322,2880,0,5.333333333333333,5,0,0,670,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13329,1440,0,5.333333333333333,0,0,0,600,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13331,1440,0,9.333333333333334,10,0,0,785,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13332,1440,0,9.333333333333334,0,0,0,120,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13354,36000,0,0,0,0,0,300,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13356,36000,960,0,0,0,0,155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13357,36000,480,0,0,0,0,510,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13370,15840,480,6.666666666666667,0,0,0,721,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12445,14400,180,9.333333333333334,0,0,0,240,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12452,11520,300,9.333333333333334,0,0,0,300,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12453,10080,0,8.666666666666666,0,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12454,10080,480,8.666666666666666,0,0,0,180,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12461,5760,120,9.333333333333334,0,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12488,2880,0,3.3333333333333335,0,0,0,100,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12501,21600,300,8.666666666666666,0,0,0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12504,1440,0,9.333333333333334,0,0,0,180,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12513,20160,300,5.333333333333333,7,0,0,350,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12518,15840,120,9.333333333333334,0,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12526,15840,120,8.666666666666666,0,0,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12535,36000,300,3.3333333333333335,0,0,0,175,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12536,36000,480,3.3333333333333335,0,0,0,680,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12537,36000,480,3.3333333333333335,0,0,0,480,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12543,15840,960,9.333333333333334,5,0,0,1595,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12544,15840,960,9.333333333333334,1,0,0,535,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12545,15840,180,9.333333333333334,0,0,0,180,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12546,116640,300,9.333333333333334,0,0,0,360,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12552,12960,120,9.333333333333334,0,0,0,80,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12553,12960,0,9.333333333333334,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12554,12960,180,9.333333333333334,0,0,0,180,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12555,12960,480,3.3333333333333335,3,0,0,450,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12955,14400,300,8.666666666666666,0,0,0,450,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12969,11520,0,8.666666666666666,0,0,0,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12988,5760,0,5.333333333333333,8,0,0,450,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12994,4320,480,4.0,3,0,0,887,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12998,2880,0,8.666666666666666,0,0,0,1005,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13004,21600,0,5.666666666666667,0,0,0,120,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13011,21600,300,9.333333333333334,0,0,0,180,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13012,21600,120,5.333333333333333,2,0,0,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13014,21600,180,5.333333333333333,2,0,0,25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13020,21600,120,5.333333333333333,0,0,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13021,21600,120,5.333333333333333,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13022,21600,480,9.333333333333334,0,0,0,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13028,20160,480,9.333333333333334,0,0,0,270,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13029,20160,480,9.333333333333334,0,0,0,300,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13038,15840,180,9.333333333333334,3,0,0,240,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13039,15840,180,9.333333333333334,0,0,0,180,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13045,15840,480,4.0,0,0,0,837,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13046,15840,960,6.666666666666667,5,0,0,915,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13047,14400,480,8.666666666666666,0,0,0,135,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13062,14400,480,8.666666666666666,0,0,0,300,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13063,14400,960,3.3333333333333335,4,0,0,2277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13064,14400,480,8.666666666666666,0,0,0,485,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13070,14400,960,5.333333333333333,0,0,0,300,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13071,12960,0,8.666666666666666,0,0,0,320,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13072,12960,0,9.333333333333334,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13073,12960,0,9.333333333333334,0,0,0,150,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13078,12960,0,5.333333333333333,0,0,0,290,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13079,12960,0,5.333333333333333,0,0,0,1678,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13081,12960,0,8.666666666666666,0,0,0,90,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13088,10080,0,9.333333333333334,0,0,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13098,5760,0,9.333333333333334,0,0,0,420,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13103,5760,0,6.666666666666667,0,0,0,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13104,5760,0,6.666666666666667,5,0,0,866,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13105,5760,0,4.0,3,0,0,1225,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13111,4320,0,9.333333333333334,0,0,0,565,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13137,2880,0,9.333333333333334,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13138,23040,960,8.666666666666666,0,0,0,255,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13139,2880,0,8.666666666666666,0,0,0,50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13145,21600,0,0,0,0,0,520,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13146,21600,0,5.666666666666667,0,0,0,120,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13147,21600,960,0,0,0,0,375,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13148,21600,480,0,0,0,0,510,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13164,14400,0,0,0,0,0,140,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13165,14400,0,5.0,0,0,0,2131,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13170,14400,300,8.666666666666666,4,0,0,260,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13172,14400,0,8.666666666666666,0,0,0,321,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13187,14400,180,4.0,0,0,0,210,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13188,14400,480,5.333333333333333,4,0,0,300,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13189,14400,480,4.0,0,0,0,1110,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13190,14400,480,5.333333333333333,10,0,0,990,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13195,14400,960,6.666666666666667,0,0,0,2025,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13203,12960,0,5.333333333333333,0,0,0,80,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13204,33120,0,5.666666666666667,0,0,0,660,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13206,33120,960,0,0,0,0,721,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13207,33120,480,0,0,0,0,650,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13212,12960,0,3.3333333333333335,0,0,0,165,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13214,12960,0,8.666666666666666,0,0,0,135,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
13215,12960,0,3.3333333333333335,0,0,0,190,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13220,12960,0,5.333333333333333,3,0,0,280,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13221,12960,0,5.666666666666667,0,0,0,1981,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13222,12960,0,8.666666666666666,0,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13228,11520,0,3.3333333333333335,0,0,0,210,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
13230,11520,480,5.333333333333333,7,0,0,630,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13280,10080,0,3.3333333333333335,0,0,0,365,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13281,10080,0,6.666666666666667,0,0,0,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13287,10080,0,8.666666666666666,0,0,0,225,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13288,5760,0,6.666666666666667,0,0,0,110,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13289,5760,0,6.666666666666667,0,0,0,135,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13290,5760,0,4.0,0,0,0,190,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13295,5760,0,3.3333333333333335,0,0,0,100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13297,5760,0,0,0,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13298,5760,0,9.333333333333334,0,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13305,4320,0,6.666666666666667,0,0,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13314,2880,0,8.666666666666666,0,0,0,245,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
13555,18720,120,3.3333333333333335,0,0,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13556,18720,480,5.333333333333333,7,0,0,480,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13564,18720,960,7.333333333333333,0,0,0,345,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13565,18720,960,8.666666666666666,0,0,0,620,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13566,18720,960,7.333333333333333,0,0,0,901,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13608,15840,0,8.666666666666666,6,0,0,105,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13614,14400,0,5.333333333333333,0,0,0,80,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13621,14400,0,5.333333333333333,0,0,0,95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
13623,14400,0,5.333333333333333,0,0,0,115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
13631,14400,0,8.666666666666666,0,0,0,170,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13640,30240,0,5.666666666666667,0,0,0,930,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13641,30240,0,0,0,0,0,1277,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13655,10080,0,3.3333333333333335,0,0,0,30,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
13656,10080,0,8.666666666666666,0,0,0,30,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
13657,10080,0,8.666666666666666,7,0,0,105,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13663,28800,120,5.333333333333333,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13664,8640,0,8.666666666666666,0,1,0,400,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13371,15840,480,5.333333333333333,0,0,0,330,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13372,15840,960,6.666666666666667,0,0,0,1390,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13373,17280,480,5.333333333333333,3,0,0,450,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13374,15840,960,6.666666666666667,0,0,0,30,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13380,15840,1440,4.0,0,0,0,2446,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13388,14400,120,8.666666666666666,0,0,0,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13390,14400,300,3.3333333333333335,1,0,0,396,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13396,14400,960,3.3333333333333335,0,0,0,560,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13397,14400,480,8.666666666666666,0,0,0,125,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13398,14400,960,5.333333333333333,6,0,0,2045,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13399,14400,960,9.333333333333334,3,0,0,1485,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13404,14400,480,3.3333333333333335,0,0,0,655,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13405,34560,480,9.333333333333334,0,0,0,480,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13406,14400,480,8.666666666666666,0,0,0,145,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13407,14400,960,8.666666666666666,2,0,0,450,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13412,38880,960,3.3333333333333335,0,0,0,1651,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13415,12960,0,3.3333333333333335,0,0,0,86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13422,12960,0,9.333333333333334,0,0,0,135,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13424,12960,0,9.333333333333334,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13429,12960,480,8.666666666666666,0,0,0,360,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13430,37440,300,8.666666666666666,0,0,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13431,12960,0,3.3333333333333335,0,0,0,710,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13437,11520,0,9.333333333333334,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13439,11520,0,9.333333333333334,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13457,27360,0,5.666666666666667,0,0,0,930,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13462,27360,0,8.666666666666666,0,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13463,27360,960,7.333333333333333,0,0,0,1423,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13464,47520,960,7.333333333333333,0,0,0,949,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13480,2880,360,7.0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13516,15840,960,9.333333333333334,0,0,0,755,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13521,36000,960,0,0,0,0,350,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13522,36000,480,0,0,0,0,670,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13523,36000,0,0,0,0,0,1346,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13524,15840,1440,4.0,0,0,0,3390,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13748,15840,480,6.666666666666667,0,0,0,441,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13756,15840,120,9.333333333333334,0,0,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
13757,15840,300,5.333333333333333,5,0,0,240,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13758,15840,960,9.333333333333334,0,0,0,920,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13763,36000,960,0,0,0,0,160,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13764,36000,480,0,0,0,0,615,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13765,36000,0,0,0,0,0,911,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13806,18720,300,8.666666666666666,0,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13807,18720,480,8.666666666666666,0,0,0,405,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13808,18720,960,7.333333333333333,0,0,0,949,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13813,18720,480,8.666666666666666,1,0,0,150,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13814,18720,960,8.666666666666666,2,0,0,620,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
